age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
42, 14, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
54, 5.5, 33, *, America, *, *, *, *, *, Married-spouse-absent
54, 5.5, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 5.5, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 5.5, 33, *, America, *, *, *, *, *, Widowed
54, 5.5, 33, *, America, *, *, *, *, *, Divorced
54, 5.5, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 5.5, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 5.5, 33, *, America, *, *, *, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Never-married
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
34, 14, 50, Private, United-States, *, White, *, services, *, Married-civ-spouse
44.5, 13, 45, *, United-States, *, *, *, *, *, Married-civ-spouse
44.5, 13, 45, *, United-States, *, *, *, *, *, Married-civ-spouse
44.5, 13, 45, *, United-States, *, *, *, *, *, Separated
44.5, 13, 45, *, United-States, *, *, *, *, *, Married-civ-spouse
44.5, 13, 45, *, United-States, *, *, *, *, *, Married-civ-spouse
44.5, 13, 45, *, United-States, *, *, *, *, *, Married-civ-spouse
44.5, 13, 45, *, United-States, *, *, *, *, *, Divorced
44.5, 13, 45, *, United-States, *, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Divorced
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Divorced
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Divorced
33, 13, 40, *, *, *, *, *, *, *, Divorced
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
24.5, 13.5, 35, Private, United-States, *, *, *, *, <=50K, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
36.5, 12.5, 55, Private, *, *, *, *, *, *, Divorced
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Never-married
37, 4.5, 45, *, America, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, America, Male, *, *, *, *, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Separated
33, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 50, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Divorced
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Divorced
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Never-married
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Never-married
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Married-civ-spouse
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Never-married
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Married-civ-spouse
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Never-married
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Separated
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Widowed
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Married-civ-spouse
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Never-married
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Married-civ-spouse
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Widowed
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Married-spouse-absent
60.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Divorced
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Never-married
44.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Divorced
61, 9, 40, *, United-States, *, *, *, *, *, Divorced
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
61, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
21.5, 9, 40.5, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
51, 9, 43, *, United-States, *, White, *, *, *, Married-civ-spouse
51, 9, 43, *, United-States, *, White, *, *, *, Separated
51, 9, 43, *, United-States, *, White, *, *, *, Married-civ-spouse
51, 9, 43, *, United-States, *, White, *, *, *, Married-civ-spouse
51, 9, 43, *, United-States, *, White, *, *, *, Married-civ-spouse
51, 9, 43, *, United-States, *, White, *, *, *, Divorced
51, 9, 43, *, United-States, *, White, *, *, *, Married-civ-spouse
51, 9, 43, *, United-States, *, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
20.5, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Divorced
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Divorced
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
31.5, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Married-spouse-absent
23.5, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-AF-spouse
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Divorced
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-spouse-absent
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, White, *, *, <=50K, Married-civ-spouse
49, 12, 41, Self, *, *, White, *, *, <=50K, Divorced
49, 12, 41, Self, *, *, White, *, *, <=50K, Divorced
49, 12, 41, Self, *, *, White, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, White, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, White, *, *, <=50K, Separated
49, 12, 41, Self, *, *, White, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, White, *, *, <=50K, Married-spouse-absent
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
42, 11.5, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Never-married
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Married-civ-spouse
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Never-married
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Never-married
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Married-civ-spouse
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Never-married
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Never-married
32, 11.5, 44, Private, United-States, Male, *, *, *, *, Separated
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Divorced
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Divorced
55, 5, 43, *, America, *, *, *, *, <=50K, Married-civ-spouse
55, 5, 43, *, America, *, *, *, *, <=50K, Married-civ-spouse
55, 5, 43, *, America, *, *, *, *, <=50K, Never-married
55, 5, 43, *, America, *, *, *, *, <=50K, Divorced
55, 5, 43, *, America, *, *, *, *, <=50K, Married-civ-spouse
55, 5, 43, *, America, *, *, *, *, <=50K, Married-spouse-absent
55, 5, 43, *, America, *, *, *, *, <=50K, Divorced
55, 5, 43, *, America, *, *, *, *, <=50K, Widowed
37, 11, 40, Private, America, *, White, *, *, <=50K, Married-civ-spouse
37, 11, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 11, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 11, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 11, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 11, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 11, 40, Private, America, *, White, *, *, <=50K, Never-married
37, 11, 40, Private, America, *, White, *, *, <=50K, Married-civ-spouse
32, 10, 59, *, United-States, Male, *, *, *, *, Divorced
32, 10, 59, *, United-States, Male, *, *, *, *, Never-married
32, 10, 59, *, United-States, Male, *, *, *, *, Divorced
32, 10, 59, *, United-States, Male, *, *, *, *, Divorced
32, 10, 59, *, United-States, Male, *, *, *, *, Married-civ-spouse
32, 10, 59, *, United-States, Male, *, *, *, *, Never-married
32, 10, 59, *, United-States, Male, *, *, *, *, Never-married
32, 10, 59, *, United-States, Male, *, *, *, *, Married-civ-spouse
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
21, 10, 36, Private, America, Male, *, *, *, <=50K, Married-civ-spouse
21, 10, 36, Private, America, Male, *, *, *, <=50K, Never-married
37, 13, 70, Self, *, *, White, *, *, *, Married-civ-spouse
37, 13, 70, Self, *, *, White, *, *, *, Married-civ-spouse
37, 13, 70, Self, *, *, White, *, *, *, Married-civ-spouse
37, 13, 70, Self, *, *, White, *, *, *, Married-civ-spouse
37, 13, 70, Self, *, *, White, *, *, *, Married-civ-spouse
37, 13, 70, Self, *, *, White, *, *, *, Divorced
37, 13, 70, Self, *, *, White, *, *, *, Divorced
37, 13, 70, Self, *, *, White, *, *, *, Married-civ-spouse
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Married-civ-spouse
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Never-married
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Never-married
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Widowed
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Divorced
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Married-civ-spouse
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Married-civ-spouse
84.5, 10.5, 30, Self, America, *, *, *, *, <=50K, Divorced
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Married-civ-spouse
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Married-civ-spouse
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Married-civ-spouse
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, Male, White, *, *, <=50K, Divorced
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Divorced
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
24, 9, 35, Private, United-States, *, White, *, services, <=50K, Never-married
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Divorced
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Divorced
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Divorced
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Divorced
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Widowed
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Married-civ-spouse
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Married-spouse-absent
45.5, 9.5, 40, *, United-States, Female, *, *, *, *, Separated
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Married-civ-spouse
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Divorced
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Married-civ-spouse
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Married-civ-spouse
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Divorced
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Never-married
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Married-civ-spouse
58.5, 12.5, 42.5, *, *, *, White, *, *, *, Divorced
34, 9, 40, *, United-States, *, *, *, *, *, Never-married
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Never-married
34, 9, 40, *, United-States, *, *, *, *, *, Never-married
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
76, 14.5, 45, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Never-married
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Never-married
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Separated
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Never-married
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Separated
32.5, 8, 40, *, United-States, *, *, *, *, <=50K, Never-married
