age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
28.5, 10, 40, Private, United-States, Female, White, Not-in-family, *, <=50K, Never-married
56.5, 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
56.5, 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
56.5, 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
49, 10, 52.5, Self-emp-inc, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
49, 10, 52.5, Self-emp-inc, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
49, 10, 52.5, Self-emp-inc, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
19, 10, 33.5, Private, America, Male, *, Own-child, services, <=50K, Never-married
19, 10, 33.5, Private, America, Male, *, Own-child, services, <=50K, Never-married
19, 10, 33.5, Private, America, Male, *, Own-child, services, <=50K, Never-married
33.5, 13.5, 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
33.5, 13.5, 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
33.5, 13.5, 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
23.5, 10, 40, Private, United-States, Male, White, *, Machine-op-inspct, <=50K, Never-married
23.5, 10, 40, Private, United-States, Male, White, *, Machine-op-inspct, <=50K, Married-civ-spouse
23.5, 10, 40, Private, United-States, Male, White, *, Machine-op-inspct, <=50K, Never-married
79, 10.5, 20, Private, America, *, White, *, *, <=50K, Married-civ-spouse
79, 10.5, 20, Private, America, *, White, *, *, <=50K, Widowed
79, 10.5, 20, Private, America, *, White, *, *, <=50K, Divorced
27, 9, 40, Private, America, Male, White, *, Other-service, <=50K, Never-married
27, 9, 40, Private, America, Male, White, *, Other-service, <=50K, Never-married
27, 9, 40, Private, America, Male, White, *, Other-service, <=50K, Married-civ-spouse
40, 12, 41, *, United-States, Male, White, *, bureaucracy, *, Married-civ-spouse
40, 12, 41, *, United-States, Male, White, *, bureaucracy, *, Never-married
40, 12, 41, *, United-States, Male, White, *, bureaucracy, *, Married-civ-spouse
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
19, 9.5, 30, Private, America, Male, *, *, Sales, <=50K, Never-married
19, 9.5, 30, Private, America, Male, *, *, Sales, <=50K, Never-married
19, 9.5, 30, Private, America, Male, *, *, Sales, <=50K, Married-civ-spouse
46, 9, 40, Self, United-States, Female, White, *, *, *, Married-civ-spouse
46, 9, 40, Self, United-States, Female, White, *, *, *, Divorced
46, 9, 40, Self, United-States, Female, White, *, *, *, Married-civ-spouse
61, 9, 48, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
61, 9, 48, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
61, 9, 48, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
57, 9, 37.5, Self, United-States, *, White, *, *, *, Divorced
57, 9, 37.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
57, 9, 37.5, Self, United-States, *, White, *, *, *, Married-civ-spouse
49, 9, 43, *, United-States, Male, White, *, *, *, Married-civ-spouse
49, 9, 43, *, United-States, Male, White, *, *, *, Married-civ-spouse
49, 9, 43, *, United-States, Male, White, *, *, *, Divorced
58.5, 11, 40, Private, United-States, Male, White, *, services, *, Married-civ-spouse
58.5, 11, 40, Private, United-States, Male, White, *, services, *, Married-civ-spouse
58.5, 11, 40, Private, United-States, Male, White, *, services, *, Never-married
37, 10, 40, Private, America, Female, White, Unmarried, *, <=50K, Divorced
37, 10, 40, Private, America, Female, White, Unmarried, *, <=50K, Divorced
37, 10, 40, Private, America, Female, White, Unmarried, *, <=50K, Divorced
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Divorced
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Married-spouse-absent
34, 13, 40, *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
34, 13, 40, *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
34, 13, 40, *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
29.5, 10, 50, *, United-States, Male, *, Not-in-family, manual-labor, <=50K, Never-married
29.5, 10, 50, *, United-States, Male, *, Not-in-family, manual-labor, <=50K, Never-married
29.5, 10, 50, *, United-States, Male, *, Not-in-family, manual-labor, <=50K, Divorced
37, 10, 49, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
37, 10, 49, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
37, 10, 49, *, United-States, Male, White, Husband, services, >50K, Married-civ-spouse
49, 12, 40, Private, *, Female, White, *, *, <=50K, Divorced
49, 12, 40, Private, *, Female, White, *, *, <=50K, Divorced
49, 12, 40, Private, *, Female, White, *, *, <=50K, Never-married
34, 9, 40, *, United-States, Male, Black, *, *, <=50K, Never-married
34, 9, 40, *, United-States, Male, Black, *, *, <=50K, Never-married
34, 9, 40, *, United-States, Male, Black, *, *, <=50K, Married-civ-spouse
76, 14.5, 44, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
76, 14.5, 44, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
76, 14.5, 44, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
44.5, 13, 60, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
44.5, 13, 60, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
44.5, 13, 60, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
47, 14, 50, *, United-States, *, White, *, Prof-specialty, <=50K, Never-married
47, 14, 50, *, United-States, *, White, *, Prof-specialty, <=50K, Married-civ-spouse
47, 14, 50, *, United-States, *, White, *, Prof-specialty, <=50K, Married-civ-spouse
20.5, 10, 40, Private, United-States, *, White, Own-child, *, <=50K, Never-married
20.5, 10, 40, Private, United-States, *, White, Own-child, *, <=50K, Never-married
20.5, 10, 40, Private, United-States, *, White, Own-child, *, <=50K, Never-married
29, 9, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
29, 9, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Divorced
29, 9, 40, Private, United-States, Male, White, Not-in-family, manual-labor, <=50K, Never-married
34.5, 9, 40, *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
34.5, 9, 40, *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
34.5, 9, 40, *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Never-married
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Never-married
32.5, 9, 40, *, United-States, Female, White, Not-in-family, *, <=50K, Never-married
32.5, 9, 40, *, United-States, Female, White, Not-in-family, *, <=50K, Never-married
32.5, 9, 40, *, United-States, Female, White, Not-in-family, *, <=50K, Divorced
25, 13, 40, Private, United-States, Male, White, *, *, <=50K, Never-married
25, 13, 40, Private, United-States, Male, White, *, *, <=50K, Never-married
25, 13, 40, Private, United-States, Male, White, *, *, <=50K, Never-married
38, 15, 40, *, *, Male, White, *, Prof-specialty, >50K, Married-civ-spouse
38, 15, 40, *, *, Male, White, *, Prof-specialty, >50K, Married-civ-spouse
38, 15, 40, *, *, Male, White, *, Prof-specialty, >50K, Married-civ-spouse
56, 9.5, 50, Self, North-America, Male, White, Husband, services, *, Married-civ-spouse
56, 9.5, 50, Self, North-America, Male, White, Husband, services, *, Married-civ-spouse
56, 9.5, 50, Self, North-America, Male, White, Husband, services, *, Married-civ-spouse
37.5, 9, 40, Private, United-States, Female, White, *, *, <=50K, Never-married
37.5, 9, 40, Private, United-States, Female, White, *, *, <=50K, Divorced
37.5, 9, 40, Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
54, 5.5, 50, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
54, 5.5, 50, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
54, 5.5, 50, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
49, 11, 41, *, United-States, Male, *, *, manual-labor, *, Married-civ-spouse
49, 11, 41, *, United-States, Male, *, *, manual-labor, *, Married-civ-spouse
49, 11, 41, *, United-States, Male, *, *, manual-labor, *, Married-spouse-absent
55, 10, 57, Private, United-States, Male, White, *, *, *, Married-civ-spouse
55, 10, 57, Private, United-States, Male, White, *, *, *, Divorced
55, 10, 57, Private, United-States, Male, White, *, *, *, Divorced
23, 9, 41, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
23, 9, 41, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
23, 9, 41, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
31.5, 13, 40, Private, *, *, *, *, *, <=50K, Never-married
31.5, 13, 40, Private, *, *, *, *, *, <=50K, Never-married
31.5, 13, 40, Private, *, *, *, *, *, <=50K, Never-married
31.5, 13.5, 50, *, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
31.5, 13.5, 50, *, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
31.5, 13.5, 50, *, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
47, 13, 40, Private, United-States, Female, *, *, *, *, Married-civ-spouse
47, 13, 40, Private, United-States, Female, *, *, *, *, Divorced
47, 13, 40, Private, United-States, Female, *, *, *, *, Married-civ-spouse
21, 10, 29, Private, United-States, *, White, *, *, <=50K, Never-married
21, 10, 29, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
21, 10, 29, Private, United-States, *, White, *, *, <=50K, Never-married
32, 12, 42.5, Private, *, Male, White, *, *, *, Married-civ-spouse
32, 12, 42.5, Private, *, Male, White, *, *, *, Never-married
32, 12, 42.5, Private, *, Male, White, *, *, *, Married-civ-spouse
39, 10, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
39, 10, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
39, 10, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
31.5, 12, 62, Private, United-States, Female, White, Not-in-family, *, <=50K, Never-married
31.5, 12, 62, Private, United-States, Female, White, Not-in-family, *, <=50K, Divorced
31.5, 12, 62, Private, United-States, Female, White, Not-in-family, *, <=50K, Never-married
24.5, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
24.5, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
24.5, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
38.5, 9, 37.5, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
38.5, 9, 37.5, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
38.5, 9, 37.5, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
37.5, 13, 50, Private, *, Male, White, Husband, services, <=50K, Married-civ-spouse
37.5, 13, 50, Private, *, Male, White, Husband, services, <=50K, Married-civ-spouse
37.5, 13, 50, Private, *, Male, White, Husband, services, <=50K, Married-civ-spouse
27, 11, 37.5, Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
27, 11, 37.5, Private, United-States, Female, White, *, *, <=50K, Never-married
27, 11, 37.5, Private, United-States, Female, White, *, *, <=50K, Never-married
46, 11, 40, Private, United-States, *, White, Not-in-family, services, *, Never-married
46, 11, 40, Private, United-States, *, White, Not-in-family, services, *, Never-married
46, 11, 40, Private, United-States, *, White, Not-in-family, services, *, Divorced
73.5, 10, 40, Self, United-States, *, White, *, *, <=50K, Never-married
73.5, 10, 40, Self, United-States, *, White, *, *, <=50K, Divorced
73.5, 10, 40, Self, United-States, *, White, *, *, <=50K, Married-civ-spouse
31.5, 9, 32, Private, United-States, Female, *, *, *, <=50K, Never-married
31.5, 9, 32, Private, United-States, Female, *, *, *, <=50K, Never-married
31.5, 9, 32, Private, United-States, Female, *, *, *, <=50K, Separated
38.5, 9, 24.5, Self, United-States, Female, White, *, services, <=50K, Widowed
38.5, 9, 24.5, Self, United-States, Female, White, *, services, <=50K, Married-civ-spouse
38.5, 9, 24.5, Self, United-States, Female, White, *, services, <=50K, Divorced
64.5, 8, 40, Private, United-States, Male, *, *, *, *, Married-civ-spouse
64.5, 8, 40, Private, United-States, Male, *, *, *, *, Married-civ-spouse
64.5, 8, 40, Private, United-States, Male, *, *, *, *, Widowed
47, 10, 39, *, America, Female, White, *, *, <=50K, Divorced
47, 10, 39, *, America, Female, White, *, *, <=50K, Divorced
47, 10, 39, *, America, Female, White, *, *, <=50K, Divorced
24.5, 13.5, 40, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
24.5, 13.5, 40, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
24.5, 13.5, 40, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
71, 10.5, 11, *, United-States, *, *, *, *, <=50K, Separated
71, 10.5, 11, *, United-States, *, *, *, *, <=50K, Widowed
71, 10.5, 11, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
42.5, 13, 50, Private, *, Male, *, *, *, *, Separated
42.5, 13, 50, Private, *, Male, *, *, *, *, Married-civ-spouse
42.5, 13, 50, Private, *, Male, *, *, *, *, Married-civ-spouse
29, 9, 40, Private, *, Female, *, *, *, <=50K, Never-married
29, 9, 40, Private, *, Female, *, *, *, <=50K, Divorced
29, 9, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
45.5, 14, 40, *, United-States, Male, White, *, *, *, Married-civ-spouse
45.5, 14, 40, *, United-States, Male, White, *, *, *, Widowed
45.5, 14, 40, *, United-States, Male, White, *, *, *, Divorced
28, 9, 40, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
28, 9, 40, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
28, 9, 40, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
51.5, 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
51.5, 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
51.5, 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
28, 13, 53, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
28, 13, 53, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
28, 13, 53, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
22.5, 9, 40, Private, United-States, *, Black, *, manual-labor, <=50K, Never-married
22.5, 9, 40, Private, United-States, *, Black, *, manual-labor, <=50K, Never-married
22.5, 9, 40, Private, United-States, *, Black, *, manual-labor, <=50K, Never-married
18.5, 9.5, 12, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
18.5, 9.5, 12, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
18.5, 9.5, 12, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
44, 10, 39, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
44, 10, 39, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
44, 10, 39, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
45, 4, 40, Private, America, Male, White, *, manual-labor, *, Married-civ-spouse
45, 4, 40, Private, America, Male, White, *, manual-labor, *, Divorced
45, 4, 40, Private, America, Male, White, *, manual-labor, *, Married-spouse-absent
40, 10, 42, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
40, 10, 42, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
40, 10, 42, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
34.5, 9, 42.5, Private, United-States, Male, *, *, *, <=50K, Married-civ-spouse
34.5, 9, 42.5, Private, United-States, Male, *, *, *, <=50K, Divorced
34.5, 9, 42.5, Private, United-States, Male, *, *, *, <=50K, Never-married
67, 16, 13, *, *, Male, White, *, *, *, Married-civ-spouse
67, 16, 13, *, *, Male, White, *, *, *, Married-civ-spouse
