age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
42, 14, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
54, 6, 33, *, America, *, *, *, *, *, Married-spouse-absent
54, 6, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 6, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 6, 33, *, America, *, *, *, *, *, Widowed
54, 6, 33, *, America, *, *, *, *, *, Divorced
54, 6, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 6, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 6, 33, *, America, *, *, *, *, *, Married-civ-spouse
54, 6, 33, *, America, *, *, *, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
55.5, 9, 47.5, *, North-America, Male, White, Husband, *, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Never-married
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Never-married
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
34.5, 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Divorced
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Never-married
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Divorced
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
39, 12, 80, *, *, Male, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Divorced
33, 13, 40, *, *, *, *, *, *, *, Divorced
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
33, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
25, 13.5, 35, *, United-States, *, *, *, *, <=50K, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
36.5, 12.5, 55, Private, *, *, *, *, *, *, Divorced
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
36.5, 12.5, 55, Private, *, *, *, *, *, *, Never-married
36.5, 12.5, 55, Private, *, *, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Never-married
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Married-civ-spouse
37, 4.5, 45, *, *, Male, *, *, *, *, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Separated
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
27, 9, 37.5, Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
34, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
40.5, 8.5, 52, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Divorced
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Divorced
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Never-married
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Never-married
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Married-civ-spouse
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Never-married
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Divorced
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Married-civ-spouse
47.5, 14, 52.5, *, United-States, *, White, *, *, *, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Never-married
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
44, 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Separated
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Widowed
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Married-civ-spouse
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Widowed
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Never-married
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Married-civ-spouse
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Widowed
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Married-spouse-absent
64.5, 10.5, 22.5, *, *, *, *, *, *, <=50K, Divorced
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Never-married
45.5, 8, 40, *, United-States, Male, *, *, *, <=50K, Divorced
62, 9, 40, *, United-States, *, *, *, *, *, Divorced
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
62, 9, 40, *, United-States, *, *, *, *, *, Divorced
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
62, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
21.5, 9, 40.5, Private, United-States, *, *, *, *, <=50K, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Never-married
26, 12.5, 54, *, United-States, Male, White, *, *, *, Married-civ-spouse
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
21, 10, 44.5, *, United-States, *, *, Own-child, *, <=50K, Never-married
32, 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
32, 10, 40, *, United-States, *, White, *, *, <=50K, Divorced
32, 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
32, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
32, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
32, 10, 40, *, United-States, *, White, *, *, <=50K, Divorced
32, 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
32, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
32, 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
24, 10, 20, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
24, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
24, 10, 20, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
24, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
24, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
24, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
24, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
24, 10, 20, *, United-States, *, *, *, *, <=50K, Married-spouse-absent
24, 10, 20, *, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-AF-spouse
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Divorced
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-spouse-absent
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, *, *, *, <=50K, Married-civ-spouse
49, 12, 41, Self, *, *, *, *, *, <=50K, Divorced
49, 12, 41, Self, *, *, *, *, *, <=50K, Divorced
49, 12, 41, Self, *, *, *, *, *, <=50K, Divorced
49, 12, 41, Self, *, *, *, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, *, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, *, *, *, <=50K, Separated
49, 12, 41, Self, *, *, *, *, *, <=50K, Never-married
49, 12, 41, Self, *, *, *, *, *, <=50K, Married-spouse-absent
51, 9.5, 40, *, United-States, *, *, *, *, *, Separated
51, 9.5, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
51, 9.5, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
51, 9.5, 40, *, United-States, *, *, *, *, *, Divorced
51, 9.5, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
51, 9.5, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
51, 9.5, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
51, 9.5, 40, *, United-States, *, *, *, *, *, Widowed
51, 9.5, 40, *, United-States, *, *, *, *, *, Separated
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41.5, 12, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
32.5, 11, 46.5, *, America, Male, *, *, *, *, Never-married
32.5, 11, 46.5, *, America, Male, *, *, *, *, Married-civ-spouse
32.5, 11, 46.5, *, America, Male, *, *, *, *, Never-married
32.5, 11, 46.5, *, America, Male, *, *, *, *, Never-married
32.5, 11, 46.5, *, America, Male, *, *, *, *, Divorced
32.5, 11, 46.5, *, America, Male, *, *, *, *, Married-civ-spouse
32.5, 11, 46.5, *, America, Male, *, *, *, *, Never-married
32.5, 11, 46.5, *, America, Male, *, *, *, *, Married-civ-spouse
32.5, 11, 46.5, *, America, Male, *, *, *, *, Separated
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Never-married
26.5, 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Divorced
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, Divorced
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Divorced
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
55.5, 5, 43, *, America, *, *, *, *, <=50K, Married-civ-spouse
55.5, 5, 43, *, America, *, *, *, *, <=50K, Married-civ-spouse
55.5, 5, 43, *, America, *, *, *, *, <=50K, Never-married
55.5, 5, 43, *, America, *, *, *, *, <=50K, Widowed
55.5, 5, 43, *, America, *, *, *, *, <=50K, Divorced
55.5, 5, 43, *, America, *, *, *, *, <=50K, Married-civ-spouse
55.5, 5, 43, *, America, *, *, *, *, <=50K, Married-spouse-absent
55.5, 5, 43, *, America, *, *, *, *, <=50K, Divorced
55.5, 5, 43, *, America, *, *, *, *, <=50K, Widowed
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Divorced
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Divorced
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Divorced
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Divorced
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Divorced
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Never-married
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
33, 11.5, 61, *, United-States, *, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
22, 10, 37, Private, America, Male, *, *, *, <=50K, Married-civ-spouse
22, 10, 37, Private, America, Male, *, *, *, <=50K, Never-married
37, 14, 70, Self, United-States, *, *, *, *, *, Married-civ-spouse
37, 14, 70, Self, United-States, *, *, *, *, *, Married-civ-spouse
37, 14, 70, Self, United-States, *, *, *, *, *, Separated
37, 14, 70, Self, United-States, *, *, *, *, *, Married-civ-spouse
37, 14, 70, Self, United-States, *, *, *, *, *, Married-civ-spouse
37, 14, 70, Self, United-States, *, *, *, *, *, Never-married
37, 14, 70, Self, United-States, *, *, *, *, *, Married-civ-spouse
37, 14, 70, Self, United-States, *, *, *, *, *, Married-civ-spouse
37, 14, 70, Self, United-States, *, *, *, *, *, Never-married
84.5, 12, 30, Self, United-States, *, *, *, *, *, Married-civ-spouse
84.5, 12, 30, Self, United-States, *, *, *, *, *, Married-civ-spouse
84.5, 12, 30, Self, United-States, *, *, *, *, *, Never-married
84.5, 12, 30, Self, United-States, *, *, *, *, *, Separated
84.5, 12, 30, Self, United-States, *, *, *, *, *, Never-married
84.5, 12, 30, Self, United-States, *, *, *, *, *, Married-civ-spouse
84.5, 12, 30, Self, United-States, *, *, *, *, *, Married-civ-spouse
84.5, 12, 30, Self, United-States, *, *, *, *, *, Never-married
84.5, 12, 30, Self, United-States, *, *, *, *, *, Divorced
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Married-civ-spouse
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Married-civ-spouse
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Married-civ-spouse
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Never-married
27.5, 9, 42.5, *, America, *, White, *, *, <=50K, Divorced
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 8, 31, Private, United-States, *, White, Own-child, *, <=50K, Never-married
45, 9.5, 40, *, United-States, Female, White, *, *, *, Divorced
45, 9.5, 40, *, United-States, Female, White, *, *, *, Never-married
45, 9.5, 40, *, United-States, Female, White, *, *, *, Divorced
45, 9.5, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
45, 9.5, 40, *, United-States, Female, White, *, *, *, Divorced
45, 9.5, 40, *, United-States, Female, White, *, *, *, Divorced
45, 9.5, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
45, 9.5, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
45, 9.5, 40, *, United-States, Female, White, *, *, *, Married-spouse-absent
60, 12.5, 42.5, Self, *, *, White, *, *, *, Married-civ-spouse
60, 12.5, 42.5, Self, *, *, White, *, *, *, Married-civ-spouse
60, 12.5, 42.5, Self, *, *, White, *, *, *, Divorced
60, 12.5, 42.5, Self, *, *, White, *, *, *, Married-civ-spouse
60, 12.5, 42.5, Self, *, *, White, *, *, *, Married-civ-spouse
60, 12.5, 42.5, Self, *, *, White, *, *, *, Married-civ-spouse
