age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
34, 14, 50, Private, United-States, *, White, *, *, services, >50K
34, 14, 50, Private, United-States, *, White, *, *, services, <=50K
34, 14, 50, Private, United-States, *, White, *, *, services, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, <=50K
39, 12, 80, *, *, Male, *, *, *, *, <=50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, <=50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, <=50K
33, 13, 40, *, *, *, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, >50K
33, 13, 40, *, *, *, *, *, *, *, >50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13, 35, Private, United-States, *, *, Never-married, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, >50K
37, 12.5, 50, Private, *, *, *, *, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, <=50K
37, 12.5, 50, Private, *, *, *, *, *, *, >50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, >50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, United-States, Male, White, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 50, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 14, 50, *, United-States, *, *, *, *, *, >50K
46, 14, 50, *, United-States, *, *, *, *, *, <=50K
46, 14, 50, *, United-States, *, *, *, *, *, <=50K
46, 14, 50, *, United-States, *, *, *, *, *, >50K
46, 14, 50, *, United-States, *, *, *, *, *, <=50K
46, 14, 50, *, United-States, *, *, *, *, *, >50K
46, 14, 50, *, United-States, *, *, *, *, *, <=50K
46, 14, 50, *, United-States, *, *, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
44.5, 16, 60, *, America, *, White, *, *, *, <=50K
44.5, 16, 60, *, America, *, White, *, *, *, >50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 22.5, *, *, *, *, *, *, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
62, 9, 40, *, United-States, *, White, *, *, *, <=50K
62, 9, 40, *, United-States, *, White, *, *, *, <=50K
62, 9, 40, *, United-States, *, White, *, *, *, <=50K
62, 9, 40, *, United-States, *, White, *, *, *, >50K
62, 9, 40, *, United-States, *, White, *, *, *, >50K
62, 9, 40, *, United-States, *, White, *, *, *, >50K
62, 9, 40, *, United-States, *, White, *, *, *, >50K
62, 9, 40, *, United-States, *, White, *, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, >50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, <=50K
26, 12.5, 54, *, United-States, Male, White, *, *, *, >50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
20.5, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, >50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
46, 13, 40, *, United-States, *, *, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
30.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
49, 12, 41, Self, *, *, White, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, >50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, >50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
42, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
32, 11.5, 44, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 44, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 44, Private, America, Male, *, *, *, *, >50K
32, 11.5, 44, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 44, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 44, Private, America, Male, *, *, *, *, >50K
32, 11.5, 44, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 44, Private, America, Male, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
26, 10, 40, Private, *, *, *, *, *, *, <=50K
55, 13, 57.5, *, United-States, *, White, *, *, *, >50K
55, 13, 57.5, *, United-States, *, White, *, *, *, >50K
55, 13, 57.5, *, United-States, *, White, *, *, *, >50K
55, 13, 57.5, *, United-States, *, White, *, *, *, <=50K
55, 13, 57.5, *, United-States, *, White, *, *, *, <=50K
55, 13, 57.5, *, United-States, *, White, *, *, *, >50K
55, 13, 57.5, *, United-States, *, White, *, *, *, >50K
55, 13, 57.5, *, United-States, *, White, *, *, *, >50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, >50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, >50K
51.5, 9.5, 60, Self, United-States, Male, White, *, *, *, >50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
49.5, 6, 45, *, America, *, *, *, *, *, <=50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
34, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, <=50K
32, 10, 59, *, United-States, Male, *, *, *, *, >50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, >50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, <=50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, <=50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, >50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, >50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, <=50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, <=50K
34.5, 13, 70, Self, United-States, *, *, *, *, *, <=50K
79, 12, 30, Self, America, *, White, *, *, *, <=50K
79, 12, 30, Self, America, *, White, *, *, *, >50K
79, 12, 30, Self, America, *, White, *, *, *, <=50K
79, 12, 30, Self, America, *, White, *, *, *, <=50K
79, 12, 30, Self, America, *, White, *, *, *, <=50K
79, 12, 30, Self, America, *, White, *, *, *, <=50K
79, 12, 30, Self, America, *, White, *, *, *, >50K
79, 12, 30, Self, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
29, 9, 40, Private, America, *, White, *, *, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
23, 9, 35.5, *, *, *, *, *, *, *, <=50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, >50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, <=50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, >50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, <=50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, <=50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, <=50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, <=50K
45, 9.5, 40, Self, United-States, *, White, *, *, *, >50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, <=50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, >50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, >50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, <=50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, <=50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, <=50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, >50K
56.5, 9.5, 40, Self, United-States, *, *, *, *, *, <=50K
57.5, 12.5, 41, *, *, *, *, *, *, *, <=50K
57.5, 12.5, 41, *, *, *, *, *, *, *, >50K
57.5, 12.5, 41, *, *, *, *, *, *, *, <=50K
57.5, 12.5, 41, *, *, *, *, *, *, *, >50K
57.5, 12.5, 41, *, *, *, *, *, *, *, >50K
57.5, 12.5, 41, *, *, *, *, *, *, *, <=50K
57.5, 12.5, 41, *, *, *, *, *, *, *, >50K
57.5, 12.5, 41, *, *, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, >50K
37, 10, 42.5, *, America, *, White, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, <=50K
37, 10, 42.5, *, America, *, White, *, *, *, >50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
32.5, 8, 40, *, United-States, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, >50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
40, 9, 37.5, Self, *, *, *, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, >50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 40, *, United-States, *, White, *, *, *, <=50K
33, 9, 35, Private, United-States, Female, *, *, *, *, <=50K
33, 9, 35, Private, United-States, Female, *, *, *, *, <=50K
33, 9, 35, Private, United-States, Female, *, *, *, *, <=50K
33, 9, 35, Private, United-States, Female, *, *, *, *, >50K
33, 9, 35, Private, United-States, Female, *, *, *, *, <=50K
33, 9, 35, Private, United-States, Female, *, *, *, *, >50K
33, 9, 35, Private, United-States, Female, *, *, *, *, <=50K
33, 9, 35, Private, United-States, Female, *, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
41, 9, 30, *, United-States, *, White, *, *, *, <=50K
