age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
56.5, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
30.5, 13, 40, Private, *, *, *, *, *, *, >50K
30.5, 13, 40, Private, *, *, *, *, *, *, >50K
30.5, 13, 40, Private, *, *, *, *, *, *, <=50K
41, 14.5, 40, *, *, *, White, *, *, *, <=50K
41, 14.5, 40, *, *, *, White, *, *, *, <=50K
41, 14.5, 40, *, *, *, White, *, *, *, >50K
41, 14.5, 40, *, *, *, White, *, *, *, >50K
41, 14.5, 40, *, *, *, White, *, *, *, >50K
41, 14.5, 40, *, *, *, White, *, *, *, >50K
41, 14.5, 40, *, *, *, White, *, *, *, >50K
41, 14.5, 40, *, *, *, White, *, *, *, <=50K
41, 14.5, 40, *, *, *, White, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, >50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
54, 6, 28, *, America, *, *, *, *, *, <=50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, >50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, >50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, >50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 9, 47.5, *, North-America, Male, White, Married-civ-spouse, Husband, *, >50K
34.5, 14, 50, Private, *, *, White, *, *, services, >50K
34.5, 14, 50, Private, *, *, White, *, *, services, <=50K
34.5, 14, 50, Private, *, *, White, *, *, services, <=50K
34.5, 14, 50, Private, *, *, White, *, *, services, <=50K
34.5, 14, 50, Private, *, *, White, *, *, services, <=50K
34.5, 14, 50, Private, *, *, White, *, *, services, <=50K
34.5, 14, 50, Private, *, *, White, *, *, services, >50K
34.5, 14, 50, Private, *, *, White, *, *, services, <=50K
34.5, 14, 50, Private, *, *, White, *, *, services, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, <=50K
39, 12, 80, *, *, Male, *, *, *, *, <=50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, <=50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
39, 12, 80, *, *, Male, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, <=50K
33, 13, 42.5, *, *, *, *, *, *, *, <=50K
33, 13, 42.5, *, *, *, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, >50K
33, 13, 42.5, *, *, *, *, *, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
24.5, 13.5, 35, Private, United-States, *, *, Never-married, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, >50K
37, 12.5, 50, *, *, *, *, *, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, >50K
37, 12.5, 50, *, *, *, *, *, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, <=50K
37, 12.5, 50, *, *, *, *, *, *, *, >50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, >50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
37, 4.5, 45, *, *, Male, *, *, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
26, 9, 37.5, Self, America, Male, White, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
34, 9, 40, *, United-States, *, *, Never-married, *, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
40.5, 8.5, 52, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 14, 52.5, *, United-States, *, *, *, *, *, >50K
46, 14, 52.5, *, United-States, *, *, *, *, *, >50K
46, 14, 52.5, *, United-States, *, *, *, *, *, <=50K
46, 14, 52.5, *, United-States, *, *, *, *, *, <=50K
46, 14, 52.5, *, United-States, *, *, *, *, *, <=50K
46, 14, 52.5, *, United-States, *, *, *, *, *, >50K
46, 14, 52.5, *, United-States, *, *, *, *, *, <=50K
46, 14, 52.5, *, United-States, *, *, *, *, *, <=50K
46, 14, 52.5, *, United-States, *, *, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, <=50K
44, 16, 60, *, America, *, White, *, *, *, >50K
44, 16, 60, *, America, *, White, *, *, *, >50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, >50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
60.5, 10.5, 27.5, *, *, *, *, *, *, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 8, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
62, 9.5, 40, *, United-States, *, White, *, *, *, <=50K
62, 9.5, 40, *, United-States, *, White, *, *, *, <=50K
62, 9.5, 40, *, United-States, *, White, *, *, *, <=50K
62, 9.5, 40, *, United-States, *, White, *, *, *, <=50K
62, 9.5, 40, *, United-States, *, White, *, *, *, >50K
62, 9.5, 40, *, United-States, *, White, *, *, *, >50K
62, 9.5, 40, *, United-States, *, White, *, *, *, >50K
62, 9.5, 40, *, United-States, *, White, *, *, *, >50K
62, 9.5, 40, *, United-States, *, White, *, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
21, 9, 40.5, Private, United-States, *, *, Never-married, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, >50K
29, 12.5, 58.5, *, United-States, *, White, *, *, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
21, 10, 44.5, *, United-States, *, *, Never-married, Own-child, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
31.5, 10, 40, *, United-States, *, White, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
24, 10, 20, *, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
23.5, 9.5, 27.5, Private, United-States, *, *, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, >50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
49, 12.5, 40, *, *, *, White, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, >50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
51.5, 9, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 12, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 12, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 12, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 12, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 12, 40, *, United-States, *, *, *, *, *, <=50K
41.5, 12, 40, *, United-States, *, *, *, *, *, >50K
41.5, 12, 40, *, United-States, *, *, *, *, *, >50K
41.5, 12, 40, *, United-States, *, *, *, *, *, >50K
41.5, 12, 40, *, United-States, *, *, *, *, *, >50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, >50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, >50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
32, 11.5, 46.5, Private, America, Male, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
26, 10, 41, Private, *, *, *, *, *, *, <=50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, >50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, <=50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, >50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, <=50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, >50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, <=50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, >50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, >50K
56, 13.5, 57.5, *, United-States, *, White, *, *, *, >50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, >50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, <=50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, >50K
48.5, 9.5, 60, Self, United-States, Male, White, *, *, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
46, 10, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
55.5, 5, 45, Private, America, *, *, *, *, *, <=50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 9, 42.5, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, <=50K
33, 10.5, 61, *, United-States, *, *, *, *, *, >50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
21, 10, 36, Private, America, Male, *, *, *, *, <=50K
39.5, 14.5, 84, *, *, *, *, *, *, *, >50K
39.5, 14.5, 84, *, *, *, *, *, *, *, >50K
39.5, 14.5, 84, *, *, *, *, *, *, *, <=50K
39.5, 14.5, 84, *, *, *, *, *, *, *, <=50K
39.5, 14.5, 84, *, *, *, *, *, *, *, >50K
39.5, 14.5, 84, *, *, *, *, *, *, *, <=50K
39.5, 14.5, 84, *, *, *, *, *, *, *, <=50K
39.5, 14.5, 84, *, *, *, *, *, *, *, <=50K
39.5, 14.5, 84, *, *, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, >50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
84.5, 12, 30, Self, America, *, *, *, *, *, >50K
84.5, 12, 30, Self, America, *, *, *, *, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
24, 7, 31, Private, United-States, *, White, Never-married, Own-child, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, >50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, >50K
45, 9.5, 40, *, United-States, Female, White, *, *, *, <=50K
57.5, 11, 45, *, *, *, *, *, *, *, <=50K
57.5, 11, 45, *, *, *, *, *, *, *, <=50K
57.5, 11, 45, *, *, *, *, *, *, *, >50K
57.5, 11, 45, *, *, *, *, *, *, *, >50K
57.5, 11, 45, *, *, *, *, *, *, *, >50K
57.5, 11, 45, *, *, *, *, *, *, *, <=50K
57.5, 11, 45, *, *, *, *, *, *, *, <=50K
57.5, 11, 45, *, *, *, *, *, *, *, <=50K
57.5, 11, 45, *, *, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, >50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, <=50K
37, 10, 42.5, *, America, *, *, *, *, *, >50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
27, 9, 40, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
