age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
42, 49, *, *, *, White, *, *, *, *, 10
42, 49, *, *, *, White, *, *, *, *, 10
42, 49, *, *, *, White, *, *, *, *, 12
29.5, 59, *, United-States, *, White, *, Not-in-family, *, *, 10
29.5, 59, *, United-States, *, White, *, Not-in-family, *, *, 12
29.5, 59, *, United-States, *, White, *, Not-in-family, *, *, 9
29.5, 59, *, United-States, *, White, *, Not-in-family, *, *, 15
29.5, 59, *, United-States, *, White, *, Not-in-family, *, *, 13
29.5, 59, *, United-States, *, White, *, Not-in-family, *, *, 9
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 7
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 13
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 11
54, 40, *, United-States, *, *, *, *, *, *, 9
54, 40, *, United-States, *, *, *, *, *, *, 4
54, 40, *, United-States, *, *, *, *, *, *, 6
54, 40, *, United-States, *, *, *, *, *, *, 9
54, 40, *, United-States, *, *, *, *, *, *, 13
54, 40, *, United-States, *, *, *, *, *, *, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 10
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 10
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 10
32, 40, *, United-States, Female, *, *, *, *, <=50K, 13
32, 40, *, United-States, Female, *, *, *, *, <=50K, 9
32, 40, *, United-States, Female, *, *, *, *, <=50K, 10
32, 40, *, United-States, Female, *, *, *, *, <=50K, 9
32, 40, *, United-States, Female, *, *, *, *, <=50K, 9
32, 40, *, United-States, Female, *, *, *, *, <=50K, 10
32, 71, Self, America, *, White, *, *, *, *, 13
32, 71, Self, America, *, White, *, *, *, *, 13
32, 71, Self, America, *, White, *, *, *, *, 9
32, 71, Self, America, *, White, *, *, *, *, 11
32, 71, Self, America, *, White, *, *, *, *, 9
32, 71, Self, America, *, White, *, *, *, *, 12
24, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
24, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
24, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
24, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 6
24, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
24, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
79, 22, *, America, *, White, *, *, *, <=50K, 10
79, 22, *, America, *, White, *, *, *, <=50K, 11
79, 22, *, America, *, White, *, *, *, <=50K, 11
79, 22, *, America, *, White, *, *, *, <=50K, 14
79, 22, *, America, *, White, *, *, *, <=50K, 11
79, 22, *, America, *, White, *, *, *, <=50K, 10
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 13
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 5
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 6
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 10
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
44.5, 40, Self, United-States, *, White, *, *, *, *, 9
44.5, 40, Self, United-States, *, White, *, *, *, *, 11
44.5, 40, Self, United-States, *, White, *, *, *, *, 14
44.5, 40, Self, United-States, *, White, *, *, *, *, 9
44.5, 40, Self, United-States, *, White, *, *, *, *, 12
44.5, 40, Self, United-States, *, White, *, *, *, *, 14
56.5, 37.5, *, United-States, *, *, *, *, *, *, 9
56.5, 37.5, *, United-States, *, *, *, *, *, *, 9
56.5, 37.5, *, United-States, *, *, *, *, *, *, 9
56.5, 37.5, *, United-States, *, *, *, *, *, *, 1
56.5, 37.5, *, United-States, *, *, *, *, *, *, 6
56.5, 37.5, *, United-States, *, *, *, *, *, *, 2
31, 25, Private, United-States, *, *, *, *, *, *, 10
31, 25, Private, United-States, *, *, *, *, *, *, 10
31, 25, Private, United-States, *, *, *, *, *, *, 9
31, 25, Private, United-States, *, *, *, *, *, *, 13
31, 25, Private, United-States, *, *, *, *, *, *, 12
31, 25, Private, United-States, *, *, *, *, *, *, 9
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 11
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
29, 50, *, United-States, Male, White, *, *, *, *, 10
29, 50, *, United-States, Male, White, *, *, *, *, 13
29, 50, *, United-States, Male, White, *, *, *, *, 13
29, 50, *, United-States, Male, White, *, *, *, *, 12
29, 50, *, United-States, Male, White, *, *, *, *, 13
29, 50, *, United-States, Male, White, *, *, *, *, 9
38, 49, *, *, Male, *, Married-civ-spouse, Husband, *, *, 10
38, 49, *, *, Male, *, Married-civ-spouse, Husband, *, *, 13
38, 49, *, *, Male, *, Married-civ-spouse, Husband, *, *, 9
38, 49, *, *, Male, *, Married-civ-spouse, Husband, *, *, 10
38, 49, *, *, Male, *, Married-civ-spouse, Husband, *, *, 9
38, 49, *, *, Male, *, Married-civ-spouse, Husband, *, *, 8
33.5, 40, *, *, Male, *, *, *, *, <=50K, 9
33.5, 40, *, *, Male, *, *, *, *, <=50K, 13
33.5, 40, *, *, Male, *, *, *, *, <=50K, 9
33.5, 40, *, *, Male, *, *, *, *, <=50K, 7
33.5, 40, *, *, Male, *, *, *, *, <=50K, 7
33.5, 40, *, *, Male, *, *, *, *, <=50K, 9
76.5, 40, Self, United-States, *, White, *, *, *, *, 14
76.5, 40, Self, United-States, *, White, *, *, *, *, 10
76.5, 40, Self, United-States, *, White, *, *, *, *, 7
76.5, 40, Self, United-States, *, White, *, *, *, *, 9
76.5, 40, Self, United-States, *, White, *, *, *, *, 9
76.5, 40, Self, United-States, *, White, *, *, *, *, 10
44, 62.5, Self, United-States, *, *, *, *, *, *, 13
44, 62.5, Self, United-States, *, *, *, *, *, *, 13
44, 62.5, Self, United-States, *, *, *, *, *, *, 13
44, 62.5, Self, United-States, *, *, *, *, *, *, 10
44, 62.5, Self, United-States, *, *, *, *, *, *, 14
44, 62.5, Self, United-States, *, *, *, *, *, *, 10
48.5, 50, Self, America, *, *, *, *, *, <=50K, 14
48.5, 50, Self, America, *, *, *, *, *, <=50K, 9
48.5, 50, Self, America, *, *, *, *, *, <=50K, 13
48.5, 50, Self, America, *, *, *, *, *, <=50K, 10
48.5, 50, Self, America, *, *, *, *, *, <=50K, 10
48.5, 50, Self, America, *, *, *, *, *, <=50K, 7
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 13
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 10
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 7
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 10
49, 40, *, United-States, *, *, *, *, *, *, 11
49, 40, *, United-States, *, *, *, *, *, *, 13
49, 40, *, United-States, *, *, *, *, *, *, 10
49, 40, *, United-States, *, *, *, *, *, *, 14
49, 40, *, United-States, *, *, *, *, *, *, 12
49, 40, *, United-States, *, *, *, *, *, *, 9
24, 41.5, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 9
24, 41.5, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 14
24, 41.5, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 10
24, 41.5, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 13
24, 41.5, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 12
24, 41.5, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 9
39, 37.5, *, America, Male, White, Married-civ-spouse, Husband, *, *, 9
39, 37.5, *, America, Male, White, Married-civ-spouse, Husband, *, *, 4
39, 37.5, *, America, Male, White, Married-civ-spouse, Husband, *, *, 13
39, 37.5, *, America, Male, White, Married-civ-spouse, Husband, *, *, 11
39, 37.5, *, America, Male, White, Married-civ-spouse, Husband, *, *, 11
39, 37.5, *, America, Male, White, Married-civ-spouse, Husband, *, *, 10
46.5, 38, *, America, *, *, *, *, *, <=50K, 12
46.5, 38, *, America, *, *, *, *, *, <=50K, 10
46.5, 38, *, America, *, *, *, *, *, <=50K, 12
46.5, 38, *, America, *, *, *, *, *, <=50K, 9
46.5, 38, *, America, *, *, *, *, *, <=50K, 13
46.5, 38, *, America, *, *, *, *, *, <=50K, 9
40, 42.5, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 14
40, 42.5, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
40, 42.5, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
40, 42.5, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
40, 42.5, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 11
40, 42.5, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
62, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
62, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
62, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
62, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
62, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
62, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
32.5, 35, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 35, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 35, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 35, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 35, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 35, Private, United-States, Female, *, *, *, *, <=50K, 6
38.5, 26, *, United-States, *, *, *, *, *, <=50K, 9
38.5, 26, *, United-States, *, *, *, *, *, <=50K, 10
38.5, 26, *, United-States, *, *, *, *, *, <=50K, 13
38.5, 26, *, United-States, *, *, *, *, *, <=50K, 9
38.5, 26, *, United-States, *, *, *, *, *, <=50K, 6
38.5, 26, *, United-States, *, *, *, *, *, <=50K, 10
34, 40, Private, *, Female, *, *, *, *, *, 13
34, 40, Private, *, Female, *, *, *, *, *, 10
34, 40, Private, *, Female, *, *, *, *, *, 9
34, 40, Private, *, Female, *, *, *, *, *, 10
34, 40, Private, *, Female, *, *, *, *, *, 9
34, 40, Private, *, Female, *, *, *, *, *, 10
71, 25, *, United-States, *, *, *, *, *, *, 10
71, 25, *, United-States, *, *, *, *, *, *, 16
71, 25, *, United-States, *, *, *, *, *, *, 9
71, 25, *, United-States, *, *, *, *, *, *, 9
71, 25, *, United-States, *, *, *, *, *, *, 7
71, 25, *, United-States, *, *, *, *, *, *, 15
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 14
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 10
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 13
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 9
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 10
44, 40, *, United-States, Female, *, *, *, bureaucracy, <=50K, 9
28.5, 40, *, *, *, *, *, *, *, <=50K, 9
28.5, 40, *, *, *, *, *, *, *, <=50K, 9
28.5, 40, *, *, *, *, *, *, *, <=50K, 13
28.5, 40, *, *, *, *, *, *, *, <=50K, 4
28.5, 40, *, *, *, *, *, *, *, <=50K, 10
28.5, 40, *, *, *, *, *, *, *, <=50K, 16
19, 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 9
19, 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
19, 12, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
44, 40, *, United-States, *, *, *, *, *, *, 10
44, 40, *, United-States, *, *, *, *, *, *, 13
44, 40, *, United-States, *, *, *, *, *, *, 10
44, 40, *, United-States, *, *, *, *, *, *, 9
44, 40, *, United-States, *, *, *, *, *, *, 9
