age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
23.5, 53.5, *, United-States, Male, *, *, *, *, <=50K, 12
23.5, 53.5, *, United-States, Male, *, *, *, *, <=50K, 9
23.5, 53.5, *, United-States, Male, *, *, *, *, <=50K, 10
20.5, 44.5, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
20.5, 44.5, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
20.5, 44.5, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
20.5, 44.5, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 9
20.5, 44.5, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
45.5, 40, Private, United-States, *, White, *, *, *, <=50K, 13
45.5, 40, Private, United-States, *, White, *, *, *, <=50K, 14
45.5, 40, Private, United-States, *, White, *, *, *, <=50K, 9
45.5, 40, Private, United-States, *, White, *, *, *, <=50K, 10
45.5, 40, Private, United-States, *, White, *, *, *, <=50K, 10
30.5, 40, *, United-States, Male, White, *, *, *, <=50K, 10
30.5, 40, *, United-States, Male, White, *, *, *, <=50K, 5
30.5, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30.5, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30.5, 40, *, United-States, Male, White, *, *, *, <=50K, 10
22, 15.5, *, *, *, *, *, *, *, <=50K, 10
22, 15.5, *, *, *, *, *, *, *, <=50K, 13
22, 15.5, *, *, *, *, *, *, *, <=50K, 10
22, 15.5, *, *, *, *, *, *, *, <=50K, 12
22, 15.5, *, *, *, *, *, *, *, <=50K, 10
48.5, 40, *, America, Male, White, *, *, *, *, 7
48.5, 40, *, America, Male, White, *, *, *, *, 12
48.5, 40, *, America, Male, White, *, *, *, *, 9
48.5, 40, *, America, Male, White, *, *, *, *, 13
48.5, 40, *, America, Male, White, *, *, *, *, 11
20.5, 25, Private, United-States, *, *, *, *, *, <=50K, 9
20.5, 25, Private, United-States, *, *, *, *, *, <=50K, 7
20.5, 25, Private, United-States, *, *, *, *, *, <=50K, 10
20.5, 25, Private, United-States, *, *, *, *, *, <=50K, 5
20.5, 25, Private, United-States, *, *, *, *, *, <=50K, 10
32, 44, Self, United-States, *, White, *, *, *, *, 5
32, 44, Self, United-States, *, White, *, *, *, *, 13
32, 44, Self, United-States, *, White, *, *, *, *, 9
32, 44, Self, United-States, *, White, *, *, *, *, 11
32, 44, Self, United-States, *, White, *, *, *, *, 13
49.5, 40, Private, *, *, White, *, *, *, <=50K, 9
49.5, 40, Private, *, *, White, *, *, *, <=50K, 12
49.5, 40, Private, *, *, White, *, *, *, <=50K, 12
49.5, 40, Private, *, *, White, *, *, *, <=50K, 4
49.5, 40, Private, *, *, White, *, *, *, <=50K, 2
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 11
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 13
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
29, 43, Private, United-States, *, White, Never-married, *, *, <=50K, 11
29, 43, Private, United-States, *, White, Never-married, *, *, <=50K, 10
29, 43, Private, United-States, *, White, Never-married, *, *, <=50K, 7
29, 43, Private, United-States, *, White, Never-married, *, *, <=50K, 13
29, 43, Private, United-States, *, White, Never-married, *, *, <=50K, 16
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
48, 60, Self, America, *, White, *, *, *, *, 15
48, 60, Self, America, *, White, *, *, *, *, 9
48, 60, Self, America, *, White, *, *, *, *, 16
48, 60, Self, America, *, White, *, *, *, *, 14
48, 60, Self, America, *, White, *, *, *, *, 16
52.5, 55.5, *, United-States, Male, White, *, *, *, *, 13
52.5, 55.5, *, United-States, Male, White, *, *, *, *, 10
52.5, 55.5, *, United-States, Male, White, *, *, *, *, 10
52.5, 55.5, *, United-States, Male, White, *, *, *, *, 13
52.5, 55.5, *, United-States, Male, White, *, *, *, *, 10
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 3
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 14
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 14
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 9
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 13
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 10
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 10
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 12
29.5, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 10
29.5, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 12
29.5, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 9
29.5, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 13
29.5, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 9
28, 40, Private, United-States, *, White, *, *, *, <=50K, 10
28, 40, Private, United-States, *, White, *, *, *, <=50K, 10
28, 40, Private, United-States, *, White, *, *, *, <=50K, 14
28, 40, Private, United-States, *, White, *, *, *, <=50K, 9
28, 40, Private, United-States, *, White, *, *, *, <=50K, 10
53.5, 40, Self, United-States, *, White, *, *, *, *, 9
53.5, 40, Self, United-States, *, White, *, *, *, *, 10
53.5, 40, Self, United-States, *, White, *, *, *, *, 4
53.5, 40, Self, United-States, *, White, *, *, *, *, 9
53.5, 40, Self, United-States, *, White, *, *, *, *, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 10
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 10
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 9
20, 33.5, Private, America, Male, *, Never-married, *, *, <=50K, 10
31, 40, *, United-States, Female, *, *, *, *, <=50K, 13
31, 40, *, United-States, Female, *, *, *, *, <=50K, 9
31, 40, *, United-States, Female, *, *, *, *, <=50K, 9
31, 40, *, United-States, Female, *, *, *, *, <=50K, 9
31, 40, *, United-States, Female, *, *, *, *, <=50K, 10
35, 70, *, United-States, *, White, *, *, *, *, 13
35, 70, *, United-States, *, White, *, *, *, *, 13
35, 70, *, United-States, *, White, *, *, *, *, 14
35, 70, *, United-States, *, White, *, *, *, *, 11
35, 70, *, United-States, *, White, *, *, *, *, 14
23.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
23.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
23.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
23.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
23.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
79, 20, *, America, *, White, *, *, *, <=50K, 10
79, 20, *, America, *, White, *, *, *, <=50K, 11
79, 20, *, America, *, White, *, *, *, <=50K, 11
79, 20, *, America, *, White, *, *, *, <=50K, 14
79, 20, *, America, *, White, *, *, *, <=50K, 10
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 5
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 6
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
40, 40, Self, America, Male, White, Married-civ-spouse, Husband, *, *, 12
40, 40, Self, America, Male, White, Married-civ-spouse, Husband, *, *, 4
40, 40, Self, America, Male, White, Married-civ-spouse, Husband, *, *, 13
40, 40, Self, America, Male, White, Married-civ-spouse, Husband, *, *, 9
40, 40, Self, America, Male, White, Married-civ-spouse, Husband, *, *, 11
20.5, 35, Private, United-States, *, White, *, *, services, <=50K, 9
20.5, 35, Private, United-States, *, White, *, *, services, <=50K, 10
20.5, 35, Private, United-States, *, White, *, *, services, <=50K, 7
20.5, 35, Private, United-States, *, White, *, *, services, <=50K, 10
20.5, 35, Private, United-States, *, White, *, *, services, <=50K, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 10
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
45.5, 40, Self, United-States, Female, White, *, *, *, *, 9
45.5, 40, Self, United-States, Female, White, *, *, *, *, 13
45.5, 40, Self, United-States, Female, White, *, *, *, *, 11
45.5, 40, Self, United-States, Female, White, *, *, *, *, 9
45.5, 40, Self, United-States, Female, White, *, *, *, *, 13
55.5, 37.5, *, United-States, *, White, *, *, *, *, 9
55.5, 37.5, *, United-States, *, White, *, *, *, *, 9
55.5, 37.5, *, United-States, *, White, *, *, *, *, 1
55.5, 37.5, *, United-States, *, White, *, *, *, *, 9
55.5, 37.5, *, United-States, *, White, *, *, *, *, 6
45, 50, *, United-States, *, *, *, *, *, *, 16
45, 50, *, United-States, *, *, *, *, *, *, 14
45, 50, *, United-States, *, *, *, *, *, *, 13
45, 50, *, United-States, *, *, *, *, *, *, 10
45, 50, *, United-States, *, *, *, *, *, *, 3
29.5, 25, Private, United-States, *, *, *, *, *, *, 10
29.5, 25, Private, United-States, *, *, *, *, *, *, 10
29.5, 25, Private, United-States, *, *, *, *, *, *, 9
29.5, 25, Private, United-States, *, *, *, *, *, *, 13
29.5, 25, Private, United-States, *, *, *, *, *, *, 12
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
29, 52.5, *, United-States, Male, White, *, *, *, *, 10
29, 52.5, *, United-States, Male, White, *, *, *, *, 13
29, 52.5, *, United-States, Male, White, *, *, *, *, 13
29, 52.5, *, United-States, Male, White, *, *, *, *, 15
29, 52.5, *, United-States, Male, White, *, *, *, *, 13
38, 49, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
38, 49, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
38, 49, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
38, 49, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
38, 49, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 8
33.5, 40, *, *, Male, Black, *, *, *, <=50K, 9
33.5, 40, *, *, Male, Black, *, *, *, <=50K, 13
33.5, 40, *, *, Male, Black, *, *, *, <=50K, 9
33.5, 40, *, *, Male, Black, *, *, *, <=50K, 7
33.5, 40, *, *, Male, Black, *, *, *, <=50K, 7
76.5, 40, Self, United-States, Male, White, *, *, *, *, 14
76.5, 40, Self, United-States, Male, White, *, *, *, *, 10
76.5, 40, Self, United-States, Male, White, *, *, *, *, 7
76.5, 40, Self, United-States, Male, White, *, *, *, *, 9
76.5, 40, Self, United-States, Male, White, *, *, *, *, 10
44.5, 60, Self, United-States, Male, White, *, *, *, *, 13
44.5, 60, Self, United-States, Male, White, *, *, *, *, 9
44.5, 60, Self, United-States, Male, White, *, *, *, *, 9
44.5, 60, Self, United-States, Male, White, *, *, *, *, 10
44.5, 60, Self, United-States, Male, White, *, *, *, *, 10
25, 40, Private, United-States, Male, White, Never-married, *, *, <=50K, 13
25, 40, Private, United-States, Male, White, Never-married, *, *, <=50K, 6
25, 40, Private, United-States, Male, White, Never-married, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, Never-married, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, Never-married, *, *, <=50K, 13
55, 50, Self, United-States, *, White, *, *, *, *, 5
55, 50, Self, United-States, *, White, *, *, *, *, 9
55, 50, Self, United-States, *, White, *, *, *, *, 10
55, 50, Self, United-States, *, White, *, *, *, *, 10
55, 50, Self, United-States, *, White, *, *, *, *, 13
51.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 11
51.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
51.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
51.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
51.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 12
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
24.5, 40, Private, United-States, *, *, *, *, *, <=50K, 9
24.5, 40, Private, United-States, *, *, *, *, *, <=50K, 10
24.5, 40, Private, United-States, *, *, *, *, *, <=50K, 10
24.5, 40, Private, United-States, *, *, *, *, *, <=50K, 9
24.5, 40, Private, United-States, *, *, *, *, *, <=50K, 13
38, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
38, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
38, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
38, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
38, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
46, 38, *, United-States, *, *, *, *, *, <=50K, 12
46, 38, *, United-States, *, *, *, *, *, <=50K, 14
46, 38, *, United-States, *, *, *, *, *, <=50K, 12
46, 38, *, United-States, *, *, *, *, *, <=50K, 12
46, 38, *, United-States, *, *, *, *, *, <=50K, 9
61.5, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
61.5, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
61.5, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
61.5, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, *, *, 14
61.5, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
32.5, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32.5, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 6
38.5, 26, *, United-States, Female, *, *, *, *, <=50K, 9
38.5, 26, *, United-States, Female, *, *, *, *, <=50K, 10
38.5, 26, *, United-States, Female, *, *, *, *, <=50K, 6
38.5, 26, *, United-States, Female, *, *, *, *, <=50K, 10
38.5, 26, *, United-States, Female, *, *, *, *, <=50K, 9
47, 39, *, America, Female, *, *, Unmarried, *, <=50K, 10
47, 39, *, America, Female, *, *, Unmarried, *, <=50K, 14
47, 39, *, America, Female, *, *, Unmarried, *, <=50K, 9
47, 39, *, America, Female, *, *, Unmarried, *, <=50K, 13
47, 39, *, America, Female, *, *, Unmarried, *, <=50K, 9
34.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
34.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
34.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
34.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
34.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
33, 40, Private, *, Female, *, *, *, *, *, 13
33, 40, Private, *, Female, *, *, *, *, *, 10
33, 40, Private, *, Female, *, *, *, *, *, 9
33, 40, Private, *, Female, *, *, *, *, *, 9
33, 40, Private, *, Female, *, *, *, *, *, 10
71, 13, *, United-States, *, *, *, *, *, *, 10
71, 13, *, United-States, *, *, *, *, *, *, 16
71, 13, *, United-States, *, *, *, *, *, *, 9
71, 13, *, United-States, *, *, *, *, *, *, 9
71, 13, *, United-States, *, *, *, *, *, *, 11
28, 40, Private, *, *, *, *, *, *, <=50K, 9
28, 40, Private, *, *, *, *, *, *, <=50K, 13
28, 40, Private, *, *, *, *, *, *, <=50K, 4
28, 40, Private, *, *, *, *, *, *, <=50K, 9
28, 40, Private, *, *, *, *, *, *, <=50K, 10
38.5, 40, Self, America, *, White, Divorced, *, *, <=50K, 10
38.5, 40, Self, America, *, White, Divorced, *, *, <=50K, 13
38.5, 40, Self, America, *, White, Divorced, *, *, <=50K, 10
38.5, 40, Self, America, *, White, Divorced, *, *, <=50K, 9
38.5, 40, Self, America, *, White, Divorced, *, *, <=50K, 9
18, 17, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 7
18, 17, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 9
18, 17, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 7
18, 17, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 7
18, 17, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 7
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 11
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 11
43, 40, *, United-States, Female, White, *, *, *, <=50K, 10
43, 40, *, United-States, Female, White, *, *, *, <=50K, 10
43, 40, *, United-States, Female, White, *, *, *, <=50K, 9
43, 40, *, United-States, Female, White, *, *, *, <=50K, 10
43, 40, *, United-States, Female, White, *, *, *, <=50K, 9
30, 45, Private, United-States, Male, *, *, Not-in-family, *, <=50K, 10
30, 45, Private, United-States, Male, *, *, Not-in-family, *, <=50K, 12
30, 45, Private, United-States, Male, *, *, Not-in-family, *, <=50K, 9
30, 45, Private, United-States, Male, *, *, Not-in-family, *, <=50K, 9
30, 45, Private, United-States, Male, *, *, Not-in-family, *, <=50K, 11
43.5, 27, *, United-States, Male, White, *, *, *, <=50K, 13
43.5, 27, *, United-States, Male, White, *, *, *, <=50K, 7
43.5, 27, *, United-States, Male, White, *, *, *, <=50K, 14
43.5, 27, *, United-States, Male, White, *, *, *, <=50K, 9
43.5, 27, *, United-States, Male, White, *, *, *, <=50K, 10
23, 40, *, *, *, White, *, *, *, <=50K, 3
23, 40, *, *, *, White, *, *, *, <=50K, 3
