age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
21, 25, Private, United-States, Female, *, *, *, *, <=50K, 7
21, 25, Private, United-States, Female, *, *, *, *, <=50K, 10
21, 25, Private, United-States, Female, *, *, *, *, <=50K, 9
31.5, 44, Private, United-States, Male, White, *, *, *, *, 5
31.5, 44, Private, United-States, Male, White, *, *, *, *, 12
31.5, 44, Private, United-States, Male, White, *, *, *, *, 9
31.5, 44, Private, United-States, Male, White, *, *, *, *, 11
49.5, 40, Private, *, *, White, *, *, *, <=50K, 9
49.5, 40, Private, *, *, White, *, *, *, <=50K, 12
49.5, 40, Private, *, *, White, *, *, *, <=50K, 12
49.5, 40, Private, *, *, White, *, *, *, <=50K, 4
54, 39, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
54, 39, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 4
54, 39, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 6
54, 39, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
42, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 11
42, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
42, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 13
42, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
29, 43, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 11
29, 43, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 9
29, 43, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 10
29, 43, Private, United-States, *, White, Never-married, Not-in-family, *, <=50K, 13
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
47.5, 60, Self, America, *, White, *, *, *, *, 15
47.5, 60, Self, America, *, White, *, *, *, *, 9
47.5, 60, Self, America, *, White, *, *, *, *, 16
47.5, 60, Self, America, *, White, *, *, *, *, 16
50, 55, *, United-States, Male, White, *, *, *, >50K, 13
50, 55, *, United-States, Male, White, *, *, *, >50K, 10
50, 55, *, United-States, Male, White, *, *, *, >50K, 10
50, 55, *, United-States, Male, White, *, *, *, >50K, 9
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 3
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
46.5, 40, *, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 14
35, 40, Private, America, *, White, Married-civ-spouse, *, *, *, 11
35, 40, Private, America, *, White, Married-civ-spouse, *, *, *, 14
35, 40, Private, America, *, White, Married-civ-spouse, *, *, *, 12
35, 40, Private, America, *, White, Married-civ-spouse, *, *, *, 9
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 9
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 13
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 10
42, 49, Private, *, *, White, Married-civ-spouse, *, *, *, 10
29.5, 59, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
29.5, 59, Private, United-States, *, White, *, Not-in-family, *, <=50K, 12
29.5, 59, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
29.5, 59, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 7
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
53.5, 40, Private, America, *, White, *, *, *, *, 9
53.5, 40, Private, America, *, White, *, *, *, *, 13
53.5, 40, Private, America, *, White, *, *, *, *, 10
53.5, 40, Private, America, *, White, *, *, *, *, 9
20, 33.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 10
20, 33.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 10
20, 33.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 9
20, 33.5, Private, United-States, Male, *, Never-married, *, *, <=50K, 10
31, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
31, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
31, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
31, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
35, 70, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
35, 70, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
35, 70, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
35, 70, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
23.5, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
23.5, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
23.5, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
23.5, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
79, 20, Self, America, *, White, *, *, *, <=50K, 10
79, 20, Self, America, *, White, *, *, *, <=50K, 11
79, 20, Self, America, *, White, *, *, *, <=50K, 14
79, 20, Self, America, *, White, *, *, *, <=50K, 10
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 5
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 6
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 12
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 11
19, 30, Private, America, Male, *, *, *, services, <=50K, 9
19, 30, Private, America, Male, *, *, *, services, <=50K, 5
19, 30, Private, America, Male, *, *, *, services, <=50K, 9
19, 30, Private, America, Male, *, *, *, services, <=50K, 10
46.5, 40, Self, United-States, Female, White, *, *, *, *, 9
46.5, 40, Self, United-States, Female, White, *, *, *, *, 13
46.5, 40, Self, United-States, Female, White, *, *, *, *, 9
46.5, 40, Self, United-States, Female, White, *, *, *, *, 13
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
44.5, 40, Private, United-States, Female, White, *, Not-in-family, *, *, 9
44.5, 40, Private, United-States, Female, White, *, Not-in-family, *, *, 11
44.5, 40, Private, United-States, Female, White, *, Not-in-family, *, *, 10
44.5, 40, Private, United-States, Female, White, *, Not-in-family, *, *, 9
53, 37.5, *, United-States, *, White, *, *, *, <=50K, 9
53, 37.5, *, United-States, *, White, *, *, *, <=50K, 1
53, 37.5, *, United-States, *, White, *, *, *, <=50K, 2
53, 37.5, *, United-States, *, White, *, *, *, <=50K, 9
49.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 9
49.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 11
49.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 10
49.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 13
45, 50, *, United-States, Female, White, *, *, *, *, 16
45, 50, *, United-States, Female, White, *, *, *, *, 14
45, 50, *, United-States, Female, White, *, *, *, *, 11
45, 50, *, United-States, Female, White, *, *, *, *, 12
59, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 11
59, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
59, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
59, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
29, 25, Private, United-States, Female, *, *, *, *, *, 10
29, 25, Private, United-States, Female, *, *, *, *, *, 10
29, 25, Private, United-States, Female, *, *, *, *, *, 9
29, 25, Private, United-States, Female, *, *, *, *, *, 12
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
36, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
29, 50, *, United-States, Male, White, *, *, *, *, 10
29, 50, *, United-States, Male, White, *, *, *, *, 13
29, 50, *, United-States, Male, White, *, *, *, *, 13
29, 50, *, United-States, Male, White, *, *, *, *, 13
37.5, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
37.5, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
37.5, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
37.5, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
33, 40, *, *, Male, Black, *, *, *, <=50K, 9
33, 40, *, *, Male, Black, *, *, *, <=50K, 13
33, 40, *, *, Male, Black, *, *, *, <=50K, 9
33, 40, *, *, Male, Black, *, *, *, <=50K, 7
76.5, 40, Self, United-States, Male, White, *, *, *, *, 14
76.5, 40, Self, United-States, Male, White, *, *, *, *, 10
76.5, 40, Self, United-States, Male, White, *, *, *, *, 7
76.5, 40, Self, United-States, Male, White, *, *, *, *, 10
44.5, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
44.5, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
44.5, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
44.5, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 10
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 10
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 7
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 9
32.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
32.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
32.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
32.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, >50K, 13
33, 40, *, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 9
33, 40, *, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 9
33, 40, *, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 10
33, 40, *, United-States, Female, White, Never-married, Not-in-family, *, <=50K, 10
24, 40, *, United-States, Male, White, Never-married, *, *, <=50K, 13
24, 40, *, United-States, Male, White, Never-married, *, *, <=50K, 9
24, 40, *, United-States, Male, White, Never-married, *, *, <=50K, 9
24, 40, *, United-States, Male, White, Never-married, *, *, <=50K, 9
56, 53, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
56, 53, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 5
56, 53, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 10
56, 53, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 10
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 6
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
24, 41.5, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
40, 60, Self, United-States, *, White, *, *, *, <=50K, 13
40, 60, Self, United-States, *, White, *, *, *, <=50K, 9
40, 60, Self, United-States, *, White, *, *, *, <=50K, 13
40, 60, Self, United-States, *, White, *, *, *, <=50K, 9
25, 40, Private, United-States, *, White, Never-married, Not-in-family, services, <=50K, 9
25, 40, Private, United-States, *, White, Never-married, Not-in-family, services, <=50K, 14
25, 40, Private, United-States, *, White, Never-married, Not-in-family, services, <=50K, 12
25, 40, Private, United-States, *, White, Never-married, Not-in-family, services, <=50K, 13
38, 37.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
38, 37.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 11
38, 37.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
38, 37.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
46, 38, *, United-States, *, *, *, Not-in-family, *, <=50K, 12
46, 38, *, United-States, *, *, *, Not-in-family, *, <=50K, 12
46, 38, *, United-States, *, *, *, Not-in-family, *, <=50K, 12
46, 38, *, United-States, *, *, *, Not-in-family, *, <=50K, 9
39, 41, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 14
39, 41, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 4
39, 41, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
39, 41, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 11
27.5, 37.5, Private, United-States, *, White, Married-civ-spouse, *, *, <=50K, 11
27.5, 37.5, Private, United-States, *, White, Married-civ-spouse, *, *, <=50K, 7
27.5, 37.5, Private, United-States, *, White, Married-civ-spouse, *, *, <=50K, 9
27.5, 37.5, Private, United-States, *, White, Married-civ-spouse, *, *, <=50K, 9
20, 20, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 10
20, 20, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 7
20, 20, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 10
20, 20, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 7
27, 40, Private, United-States, *, *, Never-married, *, *, <=50K, 10
27, 40, Private, United-States, *, *, Never-married, *, *, <=50K, 13
27, 40, Private, United-States, *, *, Never-married, *, *, <=50K, 13
27, 40, Private, United-States, *, *, Never-married, *, *, <=50K, 9
32, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 9
32, 32.5, Private, United-States, Female, *, *, *, *, <=50K, 6
23.5, 24, Private, United-States, *, *, *, *, *, <=50K, 10
23.5, 24, Private, United-States, *, *, *, *, *, <=50K, 13
23.5, 24, Private, United-States, *, *, *, *, *, <=50K, 10
23.5, 24, Private, United-States, *, *, *, *, *, <=50K, 10
37, 26, Private, United-States, Female, *, *, *, *, <=50K, 9
37, 26, Private, United-States, Female, *, *, *, *, <=50K, 10
37, 26, Private, United-States, Female, *, *, *, *, <=50K, 6
37, 26, Private, United-States, Female, *, *, *, *, <=50K, 9
47, 39, Gov, America, *, *, *, Unmarried, *, <=50K, 10
47, 39, Gov, America, *, *, *, Unmarried, *, <=50K, 14
47, 39, Gov, America, *, *, *, Unmarried, *, <=50K, 13
47, 39, Gov, America, *, *, *, Unmarried, *, <=50K, 9
33, 40, Private, *, Female, *, *, *, *, <=50K, 13
33, 40, Private, *, Female, *, *, *, *, <=50K, 10
33, 40, Private, *, Female, *, *, *, *, <=50K, 9
33, 40, Private, *, Female, *, *, *, *, <=50K, 10
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 9
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 10
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 10
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 11
71, 11, *, United-States, *, *, *, *, *, *, 10
71, 11, *, United-States, *, *, *, *, *, *, 11
71, 11, *, United-States, *, *, *, *, *, *, 16
71, 11, *, United-States, *, *, *, *, *, *, 9
42, 50, *, United-States, Male, *, *, *, *, <=50K, 13
42, 50, *, United-States, Male, *, *, *, *, <=50K, 10
42, 50, *, United-States, Male, *, *, *, *, <=50K, 10
42, 50, *, United-States, Male, *, *, *, *, <=50K, 8
44, 40, Self, United-States, *, *, *, *, *, <=50K, 14
44, 40, Self, United-States, *, *, *, *, *, <=50K, 13
44, 40, Self, United-States, *, *, *, *, *, <=50K, 9
44, 40, Self, United-States, *, *, *, *, *, <=50K, 9
28.5, 40, Private, *, *, *, *, *, *, <=50K, 9
28.5, 40, Private, *, *, *, *, *, *, <=50K, 4
28.5, 40, Private, *, *, *, *, *, *, <=50K, 10
28.5, 40, Private, *, *, *, *, *, *, <=50K, 16
45, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 14
45, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
45, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
45, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 14
37, 40, Private, America, *, White, Divorced, *, *, <=50K, 10
37, 40, Private, America, *, White, Divorced, *, *, <=50K, 10
37, 40, Private, America, *, White, Divorced, *, *, <=50K, 10
37, 40, Private, America, *, White, Divorced, *, *, <=50K, 13
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 9
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 7
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 7
18, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K, 7
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 9
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 10
44, 39, *, *, Male, *, Married-civ-spouse, Husband, *, >50K, 11
31.5, 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 10
31.5, 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 13
31.5, 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 9
31.5, 45, Self, United-States, *, *, *, Not-in-family, *, <=50K, 13
41, 40, Self, United-States, Female, White, *, *, *, *, 13
41, 40, Self, United-States, Female, White, *, *, *, *, 15
41, 40, Self, United-States, Female, White, *, *, *, *, 13
41, 40, Self, United-States, Female, White, *, *, *, *, 9
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
42, 24, *, United-States, *, *, *, *, *, <=50K, 13
42, 24, *, United-States, *, *, *, *, *, <=50K, 9
42, 24, *, United-States, *, *, *, *, *, <=50K, 10
42, 24, *, United-States, *, *, *, *, *, <=50K, 10
23, 40, Private, America, *, White, *, *, *, <=50K, 3
23, 40, Private, America, *, White, *, *, *, <=50K, 9
23, 40, Private, America, *, White, *, *, *, <=50K, 3
23, 40, Private, America, *, White, *, *, *, <=50K, 3
42, 57.5, *, United-States, *, *, *, *, *, >50K, 14
42, 57.5, *, United-States, *, *, *, *, *, >50K, 13
42, 57.5, *, United-States, *, *, *, *, *, >50K, 10
42, 57.5, *, United-States, *, *, *, *, *, >50K, 10
42, 40, *, United-States, Female, White, *, *, *, <=50K, 10
