age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 13
24, 15.5, *, *, *, *, *, *, *, <=50K, 10
24, 15.5, *, *, *, *, *, *, *, <=50K, 7
24, 15.5, *, *, *, *, *, *, *, <=50K, 13
24, 15.5, *, *, *, *, *, *, *, <=50K, 10
24, 15.5, *, *, *, *, *, *, *, <=50K, 12
24, 15.5, *, *, *, *, *, *, *, <=50K, 10
24, 15.5, *, *, *, *, *, *, *, <=50K, 10
49, 40, *, *, *, White, *, *, *, <=50K, 7
49, 40, *, *, *, White, *, *, *, <=50K, 12
49, 40, *, *, *, White, *, *, *, <=50K, 9
49, 40, *, *, *, White, *, *, *, <=50K, 12
49, 40, *, *, *, White, *, *, *, <=50K, 12
49, 40, *, *, *, White, *, *, *, <=50K, 11
49, 40, *, *, *, White, *, *, *, <=50K, 14
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 9
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 7
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 10
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 10
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 5
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 10
20.5, 27.5, Private, United-States, *, *, *, *, *, <=50K, 10
31, 44, Private, United-States, *, *, *, *, *, *, 5
31, 44, Private, United-States, *, *, *, *, *, *, 11
31, 44, Private, United-States, *, *, *, *, *, *, 13
31, 44, Private, United-States, *, *, *, *, *, *, 10
31, 44, Private, United-States, *, *, *, *, *, *, 9
31, 44, Private, United-States, *, *, *, *, *, *, 9
31, 44, Private, United-States, *, *, *, *, *, *, 9
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 11
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
42.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 14
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
26, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
48, 60, Self, America, *, White, *, *, *, *, 15
48, 60, Self, America, *, White, *, *, *, *, 9
48, 60, Self, America, *, White, *, *, *, *, 16
48, 60, Self, America, *, White, *, *, *, *, 9
48, 60, Self, America, *, White, *, *, *, *, 14
48, 60, Self, America, *, White, *, *, *, *, 16
48, 60, Self, America, *, White, *, *, *, *, 10
53, 55.5, *, North-America, Male, White, *, *, *, *, 13
53, 55.5, *, North-America, Male, White, *, *, *, *, 9
53, 55.5, *, North-America, Male, White, *, *, *, *, 10
53, 55.5, *, North-America, Male, White, *, *, *, *, 10
53, 55.5, *, North-America, Male, White, *, *, *, *, 13
53, 55.5, *, North-America, Male, White, *, *, *, *, 10
53, 55.5, *, North-America, Male, White, *, *, *, *, 10
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 3
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 10
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 14
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 9
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 9
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 14
47.5, 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 10
42, 49, *, United-States, *, *, *, *, *, *, 9
42, 49, *, United-States, *, *, *, *, *, *, 16
42, 49, *, United-States, *, *, *, *, *, *, 13
42, 49, *, United-States, *, *, *, *, *, *, 10
42, 49, *, United-States, *, *, *, *, *, *, 10
42, 49, *, United-States, *, *, *, *, *, *, 10
42, 49, *, United-States, *, *, *, *, *, *, 12
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 10
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 12
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 9
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 9
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 13
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 9
32, 59, *, United-States, *, White, *, Not-in-family, *, <=50K, 12
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 7
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 6
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 11
28.5, 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
53.5, 40, Self, United-States, *, *, *, *, *, *, 9
53.5, 40, Self, United-States, *, *, *, *, *, *, 4
53.5, 40, Self, United-States, *, *, *, *, *, *, 4
53.5, 40, Self, United-States, *, *, *, *, *, *, 9
53.5, 40, Self, United-States, *, *, *, *, *, *, 9
53.5, 40, Self, United-States, *, *, *, *, *, *, 2
53.5, 40, Self, United-States, *, *, *, *, *, *, 9
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 10
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 9
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 10
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 9
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 10
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 9
20, 36, *, America, Male, *, Never-married, *, *, <=50K, 10
33, 71, *, America, *, *, *, *, *, *, 13
33, 71, *, America, *, *, *, *, *, *, 13
33, 71, *, America, *, *, *, *, *, *, 13
33, 71, *, America, *, *, *, *, *, *, 13
33, 71, *, America, *, *, *, *, *, *, 11
33, 71, *, America, *, *, *, *, *, *, 9
33, 71, *, America, *, *, *, *, *, *, 9
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 6
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
24.5, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
79, 30, *, America, *, White, *, *, *, <=50K, 10
79, 30, *, America, *, White, *, *, *, <=50K, 11
79, 30, *, America, *, White, *, *, *, <=50K, 11
79, 30, *, America, *, White, *, *, *, <=50K, 10
79, 30, *, America, *, White, *, *, *, <=50K, 14
79, 30, *, America, *, White, *, *, *, <=50K, 11
79, 30, *, America, *, White, *, *, *, <=50K, 10
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 9
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 13
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 12
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 10
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 5
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 9
28, 40, Private, *, Male, *, Never-married, *, *, <=50K, 16
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
63, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 15
45.5, 40, *, United-States, Female, White, *, *, *, *, 9
45.5, 40, *, United-States, Female, White, *, *, *, *, 13
45.5, 40, *, United-States, Female, White, *, *, *, *, 11
45.5, 40, *, United-States, Female, White, *, *, *, *, 10
45.5, 40, *, United-States, Female, White, *, *, *, *, 9
45.5, 40, *, United-States, Female, White, *, *, *, *, 9
45.5, 40, *, United-States, Female, White, *, *, *, *, 13
57.5, 37.5, *, United-States, *, *, *, *, *, *, 9
57.5, 37.5, *, United-States, *, *, *, *, *, *, 9
57.5, 37.5, *, United-States, *, *, *, *, *, *, 9
57.5, 37.5, *, United-States, *, *, *, *, *, *, 9
57.5, 37.5, *, United-States, *, *, *, *, *, *, 1
57.5, 37.5, *, United-States, *, *, *, *, *, *, 6
57.5, 37.5, *, United-States, *, *, *, *, *, *, 14
49.5, 41, *, United-States, *, *, *, *, *, *, 9
49.5, 41, *, United-States, *, *, *, *, *, *, 11
49.5, 41, *, United-States, *, *, *, *, *, *, 14
49.5, 41, *, United-States, *, *, *, *, *, *, 13
49.5, 41, *, United-States, *, *, *, *, *, *, 9
49.5, 41, *, United-States, *, *, *, *, *, *, 9
49.5, 41, *, United-States, *, *, *, *, *, *, 11
32, 25, Private, United-States, *, *, *, *, *, *, 10
32, 25, Private, United-States, *, *, *, *, *, *, 10
32, 25, Private, United-States, *, *, *, *, *, *, 9
32, 25, Private, United-States, *, *, *, *, *, *, 9
32, 25, Private, United-States, *, *, *, *, *, *, 13
32, 25, Private, United-States, *, *, *, *, *, *, 12
32, 25, Private, United-States, *, *, *, *, *, *, 9
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 11
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
37.5, 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
76, 40, Self, United-States, *, *, *, *, *, *, 14
76, 40, Self, United-States, *, *, *, *, *, *, 10
76, 40, Self, United-States, *, *, *, *, *, *, 7
76, 40, Self, United-States, *, *, *, *, *, *, 9
76, 40, Self, United-States, *, *, *, *, *, *, 9
76, 40, Self, United-States, *, *, *, *, *, *, 7
76, 40, Self, United-States, *, *, *, *, *, *, 9
47.5, 52.5, *, America, *, *, *, *, *, *, 14
47.5, 52.5, *, America, *, *, *, *, *, *, 10
47.5, 52.5, *, America, *, *, *, *, *, *, 9
47.5, 52.5, *, America, *, *, *, *, *, *, 14
47.5, 52.5, *, America, *, *, *, *, *, *, 10
47.5, 52.5, *, America, *, *, *, *, *, *, 13
47.5, 52.5, *, America, *, *, *, *, *, *, 7
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 14
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
33.5, 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 13
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 10
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 7
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 9
25, 40, Private, United-States, Male, White, *, *, *, <=50K, 10
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 9
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 3
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 10
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 3
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 10
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 3
23.5, 41.5, Private, America, *, *, *, *, *, <=50K, 13
31.5, 40, Private, *, *, *, *, *, *, <=50K, 13
31.5, 40, Private, *, *, *, *, *, *, <=50K, 13
31.5, 40, Private, *, *, *, *, *, *, <=50K, 9
31.5, 40, Private, *, *, *, *, *, *, <=50K, 10
31.5, 40, Private, *, *, *, *, *, *, <=50K, 9
31.5, 40, Private, *, *, *, *, *, *, <=50K, 9
31.5, 40, Private, *, *, *, *, *, *, <=50K, 10
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 4
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 13
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
39, 37.5, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
46, 38, Self, United-States, *, *, *, *, *, <=50K, 12
46, 38, Self, United-States, *, *, *, *, *, <=50K, 14
46, 38, Self, United-States, *, *, *, *, *, <=50K, 12
46, 38, Self, United-States, *, *, *, *, *, <=50K, 9
46, 38, Self, United-States, *, *, *, *, *, <=50K, 9
46, 38, Self, United-States, *, *, *, *, *, <=50K, 9
46, 38, Self, United-States, *, *, *, *, *, <=50K, 9
32.5, 35, Private, United-States, Female, *, *, *, *, *, 9
32.5, 35, Private, United-States, Female, *, *, *, *, *, 9
32.5, 35, Private, United-States, Female, *, *, *, *, *, 9
32.5, 35, Private, United-States, Female, *, *, *, *, *, 9
32.5, 35, Private, United-States, Female, *, *, *, *, *, 9
32.5, 35, Private, United-States, Female, *, *, *, *, *, 10
32.5, 35, Private, United-States, Female, *, *, *, *, *, 6
71, 28.5, *, United-States, *, *, *, *, *, *, 10
71, 28.5, *, United-States, *, *, *, *, *, *, 16
71, 28.5, *, United-States, *, *, *, *, *, *, 9
71, 28.5, *, United-States, *, *, *, *, *, *, 9
71, 28.5, *, United-States, *, *, *, *, *, *, 9
71, 28.5, *, United-States, *, *, *, *, *, *, 13
71, 28.5, *, United-States, *, *, *, *, *, *, 9
28, 45, *, *, Male, White, *, *, *, <=50K, 9
28, 45, *, *, Male, White, *, *, *, <=50K, 13
28, 45, *, *, Male, White, *, *, *, <=50K, 12
28, 45, *, *, Male, White, *, *, *, <=50K, 5
