age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
30, 40, *, *, Male, *, Married-civ-spouse, Husband, services, *, 13
30, 40, *, *, Male, *, Married-civ-spouse, Husband, services, *, 13
30, 40, *, *, Male, *, Married-civ-spouse, Husband, services, *, 13
23, 30, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 13
23, 30, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 10
23, 30, Private, United-States, *, White, Never-married, Own-child, *, <=50K, 10
32.5, 50, Private, United-States, Male, *, *, *, *, <=50K, 12
32.5, 50, Private, United-States, Male, *, *, *, *, <=50K, 14
32.5, 50, Private, United-States, Male, *, *, *, *, <=50K, 10
35, 45, Private, *, Male, *, Married-civ-spouse, Husband, *, <=50K, 4
35, 45, Private, *, Male, *, Married-civ-spouse, Husband, *, <=50K, 13
35, 45, Private, *, Male, *, Married-civ-spouse, Husband, *, <=50K, 12
25.5, 35, Self, United-States, *, White, Never-married, *, *, <=50K, 9
25.5, 35, Self, United-States, *, White, Never-married, *, *, <=50K, 9
25.5, 35, Self, United-States, *, White, Never-married, *, *, <=50K, 10
32, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
32, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 7
32, 40, Private, United-States, Male, White, Never-married, *, manual-labor, <=50K, 9
38, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K, 7
38, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K, 13
38, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K, 9
43, 45, Self, United-States, *, White, *, *, *, >50K, 14
43, 45, Self, United-States, *, White, *, *, *, >50K, 16
43, 45, Self, United-States, *, White, *, *, *, >50K, 13
40.5, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, services, >50K, 16
40.5, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, services, >50K, 12
40.5, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, services, >50K, 15
35.5, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K, 5
35.5, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K, 9
43.5, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 7
43.5, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
43.5, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
59.5, 41, Private, *, Female, White, Divorced, *, services, <=50K, 9
59.5, 41, Private, *, Female, White, Divorced, *, services, <=50K, 13
59.5, 41, Private, *, Female, White, Divorced, *, services, <=50K, 10
56.5, 40, Gov, United-States, Male, *, Married-civ-spouse, Husband, services, >50K, 13
56.5, 40, Gov, United-States, Male, *, Married-civ-spouse, Husband, services, >50K, 13
56.5, 40, Gov, United-States, Male, *, Married-civ-spouse, Husband, services, >50K, 14
19.5, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 9
19.5, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 10
19.5, 40, Private, United-States, Male, White, Never-married, Own-child, manual-labor, <=50K, 10
39, 80, *, United-States, Male, White, *, *, *, *, 9
39, 80, *, United-States, Male, White, *, *, *, *, 14
39, 80, *, United-States, Male, White, *, *, *, *, 9
49.5, 40, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 9
49.5, 40, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 9
49.5, 40, Private, America, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 4
23.5, 52, *, United-States, Male, White, *, *, *, <=50K, 12
23.5, 52, *, United-States, Male, White, *, *, *, <=50K, 13
23.5, 52, *, United-States, Male, White, *, *, *, <=50K, 12
20.5, 44.5, Private, United-States, Male, *, Never-married, Own-child, *, <=50K, 10
20.5, 44.5, Private, United-States, Male, *, Never-married, Own-child, *, <=50K, 10
20.5, 44.5, Private, United-States, Male, *, Never-married, Own-child, *, <=50K, 10
45, 40, Private, United-States, *, White, Divorced, *, *, <=50K, 13
45, 40, Private, United-States, *, White, Divorced, *, *, <=50K, 14
45, 40, Private, United-States, *, White, Divorced, *, *, <=50K, 10
30.5, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 10
30.5, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 9
30.5, 40, *, United-States, Male, White, Married-civ-spouse, *, *, <=50K, 4
22, 15, *, United-States, *, *, *, *, services, <=50K, 10
22, 15, *, United-States, *, *, *, *, services, <=50K, 10
22, 15, *, United-States, *, *, *, *, services, <=50K, 12
48, 40, Self, America, Male, White, *, *, *, <=50K, 7
48, 40, Self, America, Male, White, *, *, *, <=50K, 12
48, 40, Self, America, Male, White, *, *, *, <=50K, 11
20, 25, Private, United-States, Female, *, *, *, *, <=50K, 9
20, 25, Private, United-States, Female, *, *, *, *, <=50K, 7
20, 25, Private, United-States, Female, *, *, *, *, <=50K, 10
31, 44, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 5
31, 44, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 10
31, 44, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, *, 9
49.5, 40, Private, *, Female, White, *, *, *, <=50K, 9
49.5, 40, Private, *, Female, White, *, *, *, <=50K, 12
49.5, 40, Private, *, Female, White, *, *, *, <=50K, 12
53, 39, Private, America, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
53, 39, Private, America, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
53, 39, Private, America, Male, White, Married-civ-spouse, Husband, *, <=50K, 2
41.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 11
41.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 9
41.5, 40, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K, 13
29, 43, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 11
29, 43, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
29, 43, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 10
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 9
25, 40, Private, United-States, Female, *, *, *, *, <=50K, 13
47.5, 60, Self, America, *, White, Married-civ-spouse, *, *, >50K, 15
47.5, 60, Self, America, *, White, Married-civ-spouse, *, *, >50K, 16
47.5, 60, Self, America, *, White, Married-civ-spouse, *, *, >50K, 16
50, 55, *, United-States, Male, White, *, *, Exec-managerial, >50K, 13
50, 55, *, United-States, Male, White, *, *, Exec-managerial, >50K, 10
50, 55, *, United-States, Male, White, *, *, Exec-managerial, >50K, 9
48, 60, Self, United-States, Male, White, *, *, *, <=50K, 9
48, 60, Self, United-States, Male, White, *, *, *, <=50K, 9
48, 60, Self, United-States, Male, White, *, *, *, <=50K, 14
46, 40, Private, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 3
46, 40, Private, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
46, 40, Private, America, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
35.5, 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 11
35.5, 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 9
35.5, 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 12
42, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
42, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
42, 49, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
29.5, 59, Private, United-States, Male, White, *, Not-in-family, *, <=50K, 10
29.5, 59, Private, United-States, Male, White, *, Not-in-family, *, <=50K, 9
29.5, 59, Private, United-States, Male, White, *, Not-in-family, *, <=50K, 9
28.5, 40, Private, United-States, Female, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, Female, White, *, Not-in-family, *, <=50K, 10
28.5, 40, Private, United-States, Female, White, *, Not-in-family, *, <=50K, 10
53.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, *, 9
53.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, *, 4
53.5, 40, Self, United-States, *, White, Married-civ-spouse, *, *, *, 10
19, 33.5, Private, America, Male, *, Never-married, Own-child, services, <=50K, 10
19, 33.5, Private, America, Male, *, Never-married, Own-child, services, <=50K, 10
19, 33.5, Private, America, Male, *, Never-married, Own-child, services, <=50K, 10
31, 40, Private, United-States, Female, *, *, *, services, <=50K, 13
31, 40, Private, United-States, Female, *, *, *, services, <=50K, 9
31, 40, Private, United-States, Female, *, *, *, services, <=50K, 9
31.5, 70, Self, United-States, *, White, *, *, services, *, 13
31.5, 70, Self, United-States, *, White, *, *, services, *, 13
31.5, 70, Self, United-States, *, White, *, *, services, *, 11
23, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
23, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
23, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
79, 20, Self, America, *, White, *, *, *, <=50K, 10
79, 20, Self, America, *, White, *, *, *, <=50K, 11
79, 20, Self, America, *, White, *, *, *, <=50K, 14
27, 40, Private, America, Male, White, Never-married, *, Other-service, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, Other-service, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, Other-service, <=50K, 6
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 12
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
40, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
19, 30, Private, America, Male, *, *, *, Sales, <=50K, 9
19, 30, Private, America, Male, *, *, *, Sales, <=50K, 9
19, 30, Private, America, Male, *, *, *, Sales, <=50K, 10
46, 40, Private, United-States, Female, White, *, *, *, <=50K, 9
46, 40, Private, United-States, Female, White, *, *, *, <=50K, 10
46, 40, Private, United-States, Female, White, *, *, *, <=50K, 13
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
59, 49, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
44.5, 40, Self, United-States, Female, White, *, *, *, >50K, 9
44.5, 40, Self, United-States, Female, White, *, *, *, >50K, 11
44.5, 40, Self, United-States, Female, White, *, *, *, >50K, 9
53.5, 37.5, *, United-States, *, White, *, *, *, <=50K, 9
53.5, 37.5, *, United-States, *, White, *, *, *, <=50K, 1
53.5, 37.5, *, United-States, *, White, *, *, *, <=50K, 9
49.5, 40, Gov, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 9
49.5, 40, Gov, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 11
49.5, 40, Gov, United-States, Male, *, Married-civ-spouse, Husband, *, >50K, 13
30, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 5
30, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 16
30, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 10
43, 50, *, United-States, Female, White, *, *, *, >50K, 16
43, 50, *, United-States, Female, White, *, *, *, >50K, 10
43, 50, *, United-States, Female, White, *, *, *, >50K, 12
58, 40, *, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K, 11
58, 40, *, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K, 9
58, 40, *, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K, 10
28, 25, Private, United-States, Female, *, *, *, *, <=50K, 10
28, 25, Private, United-States, Female, *, *, *, *, <=50K, 10
28, 25, Private, United-States, Female, *, *, *, *, <=50K, 9
35.5, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
35.5, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
35.5, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
29, 50, *, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 10
29, 50, *, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 13
29, 50, *, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 13
37, 49, *, United-States, Male, White, Married-civ-spouse, Husband, services, >50K, 10
37, 49, *, United-States, Male, White, Married-civ-spouse, Husband, services, >50K, 10
37, 49, *, United-States, Male, White, Married-civ-spouse, Husband, services, >50K, 10
33, 40, *, *, Male, Black, Never-married, *, *, <=50K, 9
33, 40, *, *, Male, Black, Never-married, *, *, <=50K, 13
33, 40, *, *, Male, Black, Never-married, *, *, <=50K, 9
76.5, 40, Self, United-States, Male, White, *, *, *, *, 14
76.5, 40, Self, United-States, Male, White, *, *, *, *, 10
76.5, 40, Self, United-States, Male, White, *, *, *, *, 10
44, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
44, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
44, 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
47, 50, Self, United-States, Female, White, *, Not-in-family, *, <=50K, 14
47, 50, Self, United-States, Female, White, *, Not-in-family, *, <=50K, 11
47, 50, Self, United-States, Female, White, *, Not-in-family, *, <=50K, 3
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 10
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 10
20.5, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K, 9
32.5, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
32.5, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 12
32.5, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 13
32.5, 40, *, United-States, Female, White, Never-married, Not-in-family, bureaucracy, <=50K, 9
32.5, 40, *, United-States, Female, White, Never-married, Not-in-family, bureaucracy, <=50K, 9
32.5, 40, *, United-States, Female, White, Never-married, Not-in-family, bureaucracy, <=50K, 7
24, 40, Self, United-States, Male, White, Never-married, *, *, <=50K, 13
24, 40, Self, United-States, Male, White, Never-married, *, *, <=50K, 9
24, 40, Self, United-States, Male, White, Never-married, *, *, <=50K, 9
38, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
38, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 11
38, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
56, 50, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 9
56, 50, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 5
56, 50, Self, North-America, Male, White, Married-civ-spouse, Husband, *, *, 10
36, 40, Private, America, Female, White, *, *, *, <=50K, 9
36, 40, Private, America, Female, White, *, *, *, <=50K, 10
36, 40, Private, America, Female, White, *, *, *, <=50K, 13
55, 56, Private, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
55, 56, Private, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
55, 56, Private, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
23.5, 41, Private, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 9
23.5, 41, Private, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 6
23.5, 41, Private, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K, 10
31.5, 50, *, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K, 13
31.5, 50, *, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K, 14
31.5, 50, *, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K, 13
48, 40, Private, United-States, *, *, Married-civ-spouse, *, *, >50K, 13
48, 40, Private, United-States, *, *, Married-civ-spouse, *, *, >50K, 10
48, 40, Private, United-States, *, *, Married-civ-spouse, *, *, >50K, 13
28.5, 60, *, United-States, *, White, Never-married, Not-in-family, *, *, 12
28.5, 60, *, United-States, *, White, Never-married, Not-in-family, *, *, 15
28.5, 60, *, United-States, *, White, Never-married, Not-in-family, *, *, 13
25, 40, Private, United-States, Female, White, Never-married, Not-in-family, services, <=50K, 9
25, 40, Private, United-States, Female, White, Never-married, Not-in-family, services, <=50K, 14
25, 40, Private, United-States, Female, White, Never-married, Not-in-family, services, <=50K, 13
39, 37.5, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
39, 37.5, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 11
39, 37.5, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
46, 38, Self, United-States, *, *, *, Not-in-family, *, <=50K, 12
46, 38, Self, United-States, *, *, *, Not-in-family, *, <=50K, 12
46, 38, Self, United-States, *, *, *, Not-in-family, *, <=50K, 12
39, 41, *, *, Male, White, Married-civ-spouse, Husband, *, >50K, 14
39, 41, *, *, Male, White, Married-civ-spouse, Husband, *, >50K, 4
39, 41, *, *, Male, White, Married-civ-spouse, Husband, *, >50K, 10
27, 37.5, *, United-States, *, White, *, *, *, <=50K, 11
27, 37.5, *, United-States, *, White, *, *, *, <=50K, 10
27, 37.5, *, United-States, *, White, *, *, *, <=50K, 14
20, 20, Private, United-States, Male, White, Never-married, Own-child, *, <=50K, 10
20, 20, Private, United-States, Male, White, Never-married, Own-child, *, <=50K, 7
20, 20, Private, United-States, Male, White, Never-married, Own-child, *, <=50K, 7
61, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, Craft-repair, *, 9
61, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, Craft-repair, *, 9
61, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, Craft-repair, *, 9
31.5, 32, Private, United-States, Female, *, *, *, *, <=50K, 9
31.5, 32, Private, United-States, Female, *, *, *, *, <=50K, 9
31.5, 32, Private, United-States, Female, *, *, *, *, <=50K, 9
23, 24.5, Private, United-States, *, White, *, *, services, <=50K, 10
23, 24.5, Private, United-States, *, White, *, *, services, <=50K, 9
23, 24.5, Private, United-States, *, White, *, *, services, <=50K, 13
36, 24.5, Private, United-States, Female, White, *, *, services, <=50K, 9
36, 24.5, Private, United-States, Female, White, *, *, services, <=50K, 6
36, 24.5, Private, United-States, Female, White, *, *, services, <=50K, 9
64, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 7
64, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
64, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
47, 39, Local-gov, America, Female, *, *, Unmarried, *, <=50K, 10
47, 39, Local-gov, America, Female, *, *, Unmarried, *, <=50K, 13
47, 39, Local-gov, America, Female, *, *, Unmarried, *, <=50K, 9
33, 40, Private, *, Female, *, *, *, *, <=50K, 13
33, 40, Private, *, Female, *, *, *, *, <=50K, 10
33, 40, Private, *, Female, *, *, *, *, <=50K, 9
22, 35, Private, United-States, *, White, Never-married, *, *, <=50K, 9
22, 35, Private, United-States, *, White, Never-married, *, *, <=50K, 10
22, 35, Private, United-States, *, White, Never-married, *, *, <=50K, 9
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 9
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 10
49, 46, Private, United-States, Male, White, *, *, *, <=50K, 10
72.5, 9, Self, United-States, *, *, *, *, *, <=50K, 10
72.5, 9, Self, United-States, *, *, *, *, *, <=50K, 9
72.5, 9, Self, United-States, *, *, *, *, *, <=50K, 10
42, 50, Private, United-States, Male, Black, *, *, *, <=50K, 13
42, 50, Private, United-States, Male, Black, *, *, *, <=50K, 10
42, 50, Private, United-States, Male, Black, *, *, *, <=50K, 10
44, 40, Self, United-States, Female, *, *, *, bureaucracy, <=50K, 14
44, 40, Self, United-States, Female, *, *, *, bureaucracy, <=50K, 10
44, 40, Self, United-States, Female, *, *, *, bureaucracy, <=50K, 9
28, 40, Private, *, *, *, Never-married, *, *, <=50K, 9
28, 40, Private, *, *, *, Never-married, *, *, <=50K, 13
28, 40, Private, *, *, *, Never-married, *, *, <=50K, 10
45, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 14
45, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
45, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
46.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 14
46.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 14
46.5, 40, Gov, United-States, Male, White, *, *, *, <=50K, 9
66.5, 22, *, United-States, Female, White, *, Not-in-family, services, <=50K, 11
66.5, 22, *, United-States, Female, White, *, Not-in-family, services, <=50K, 9
66.5, 22, *, United-States, Female, White, *, Not-in-family, services, <=50K, 11
28, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
28, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
28, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
53, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
53, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
53, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 6
22, 40, Private, United-States, Male, *, Never-married, Own-child, manual-labor, <=50K, 9
22, 40, Private, United-States, Male, *, Never-married, Own-child, manual-labor, <=50K, 9
22, 40, Private, United-States, Male, *, Never-married, Own-child, manual-labor, <=50K, 9
18, 12, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K, 9
18, 12, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K, 7
18, 12, Private, United-States, Male, White, Never-married, Own-child, Other-service, <=50K, 7
44, 39, *, United-States, Male, Black, Married-civ-spouse, Husband, *, *, 10
44, 39, *, United-States, Male, Black, Married-civ-spouse, Husband, *, *, 9
44, 39, *, United-States, Male, Black, Married-civ-spouse, Husband, *, *, 9
31, 45, Self, United-States, *, *, Never-married, Not-in-family, manual-labor, <=50K, 10
31, 45, Self, United-States, *, *, Never-married, Not-in-family, manual-labor, <=50K, 11
31, 45, Self, United-States, *, *, Never-married, Not-in-family, manual-labor, <=50K, 13
42, 40, *, United-States, Female, White, *, Not-in-family, *, <=50K, 13
42, 40, *, United-States, Female, White, *, Not-in-family, *, <=50K, 10
42, 40, *, United-States, Female, White, *, Not-in-family, *, <=50K, 9
58, 10.5, *, United-States, Male, *, *, *, *, *, 16
58, 10.5, *, United-States, Male, *, *, *, *, *, 9
58, 10.5, *, United-States, Male, *, *, *, *, *, 10
41.5, 28, *, United-States, Female, *, Divorced, Not-in-family, *, <=50K, 10
41.5, 28, *, United-States, Female, *, Divorced, Not-in-family, *, <=50K, 10
41.5, 28, *, United-States, Female, *, Divorced, Not-in-family, *, <=50K, 9
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 10
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 7
25, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K, 10
43.5, 24.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
43.5, 24.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
43.5, 24.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K, 10
23, 40, Private, America, *, White, Married-civ-spouse, *, *, <=50K, 3
23, 40, Private, America, *, White, Married-civ-spouse, *, *, <=50K, 3
23, 40, Private, America, *, White, Married-civ-spouse, *, *, <=50K, 10
42.5, 55, *, United-States, *, White, *, *, *, >50K, 14
42.5, 55, *, United-States, *, White, *, *, *, >50K, 10
42.5, 55, *, United-States, *, White, *, *, *, >50K, 10
35, 40, Private, United-States, *, White, Married-civ-spouse, *, *, >50K, 14
35, 40, Private, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
35, 40, Private, United-States, *, White, Married-civ-spouse, *, *, >50K, 9
39.5, 35.5, *, United-States, Female, White, *, *, Adm-clerical, <=50K, 9
39.5, 35.5, *, United-States, Female, White, *, *, Adm-clerical, <=50K, 9
39.5, 35.5, *, United-States, Female, White, *, *, Adm-clerical, <=50K, 9
18.5, 40, Private, United-States, Female, White, Never-married, *, services, <=50K, 7
18.5, 40, Private, United-States, Female, White, Never-married, *, services, <=50K, 9
18.5, 40, Private, United-States, Female, White, Never-married, *, services, <=50K, 9
36, 38, Private, *, Male, *, Married-civ-spouse, Husband, *, >50K, 13
36, 38, Private, *, Male, *, Married-civ-spouse, Husband, *, >50K, 14
36, 38, Private, *, Male, *, Married-civ-spouse, Husband, *, >50K, 13
36, 60, Self, United-States, *, White, *, Not-in-family, *, <=50K, 9
36, 60, Self, United-States, *, White, *, Not-in-family, *, <=50K, 13
36, 60, Self, United-States, *, White, *, Not-in-family, *, <=50K, 12
59.5, 37.5, Self, United-States, *, White, Married-civ-spouse, *, *, *, 9
59.5, 37.5, Self, United-States, *, White, Married-civ-spouse, *, *, *, 9
59.5, 37.5, Self, United-States, *, White, Married-civ-spouse, *, *, *, 9
18.5, 14, *, United-States, Female, White, Never-married, Own-child, *, <=50K, 7
18.5, 14, *, United-States, Female, White, Never-married, Own-child, *, <=50K, 10
18.5, 14, *, United-States, Female, White, Never-married, Own-child, *, <=50K, 10
